dataset,seed,fold,kappa,input_cmn,lambda_aff_spk_adv,lambda_orth,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_rep_linear_mi_lb_bits,c_aff_rep_linear_control_bits,c_aff_rep_linear_entropy_bits,c_aff_rep_mlp_mi_lb_bits,c_aff_rep_mlp_control_bits,c_aff_rep_mlp_entropy_bits,c_style_rep_linear_mi_lb_bits,c_style_rep_linear_control_bits,c_style_rep_linear_entropy_bits,c_style_rep_mlp_mi_lb_bits,c_style_rep_mlp_control_bits,c_style_rep_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits,c_aff_probe_acc,c_aff_leakage_index
ravdess,43,2,2.0,False,0.7,0.1,33,168.4,0.44375,0.3809721691697005,0.44,0.507325894699427,-0.0288778199552361,2.321928094887362,0.2337057503650825,-0.0369257058329388,2.321928094887362,1.1225577791280168,-0.0302441782499944,2.321928094887362,0.5397356741179435,-0.062936916398629,2.321928094887362,1.911556504275974,-0.8384821168977257,2.321928094887362,1.5663344270178106,-0.3258330236499271,2.321928094887362,0.3955555555555555,0.2444444444444444
ravdess,43,2,4.0,False,1.4,0.2,38,165.9,0.35,0.2954433064118662,0.37,0.3599350779205108,0.0006109898297896,2.321928094887362,0.154675388266043,-0.0468517913711465,2.321928094887362,0.9306496335710246,-0.0072715628043842,2.321928094887362,0.4408939563257696,-0.0330874183935332,2.321928094887362,1.7803732742186038,-0.6693881150272887,2.321928094887362,1.5894593131946584,-0.2587977337943625,2.321928094887362,0.3222222222222222,0.1527777777777778
ravdess,43,2,8.0,False,2.8,0.4,30,168.1,0.315625,0.2687571958394917,0.33,0.5229049354039763,-0.0406923664097855,2.321928094887362,0.1871108169023991,-0.042050852508388,2.321928094887362,1.1517407971873266,-0.0012976411603702,2.321928094887362,0.6519883011397385,-0.0332449255473092,2.321928094887362,1.8591876980445448,-0.6159750502970991,2.321928094887362,1.4366914203481609,-0.2494455356866649,2.321928094887362,0.4044444444444445,0.2555555555555556
ravdess,43,2,16.0,False,5.6,0.8,2,50.7,0.175,0.0568783068783068,0.12,0.8325712195753707,-0.0239128420555303,2.321928094887362,0.509983237397166,-0.042360421823135,2.321928094887362,0.7821665620214764,-0.0285041757705024,2.321928094887362,0.5141931839679987,-0.0398969190114555,2.321928094887362,1.9028401432566155,-0.381246342898871,2.321928094887362,1.376762668063936,-0.2062471324365749,2.321928094887362,0.3866666666666666,0.2333333333333333
ravdess,43,3,0.0,False,0.0,0.0,27,153.6,0.521875,0.4666747256094116,0.51,0.1167255936828954,-0.0659855269394786,2.321928094887362,0.0821873927922585,-0.0777375231071237,2.321928094887362,0.9671443759590792,-0.0823835030929545,2.321928094887362,0.5868078580853404,-0.0470250425614566,2.321928094887362,1.8118788303660285,-1.1825967634470271,2.321928094887362,1.448149470484431,-0.3873620255835925,2.321928094887362,0.3466666666666667,0.1833333333333333
ravdess,43,3,0.5,False,0.175,0.025,31,167.2,0.503125,0.4647946459507561,0.5066666666666667,0.2700051434037056,-0.0532339984407026,2.321928094887362,0.0950890752808986,-0.0564626768032527,2.321928094887362,0.982080702975042,-0.0347021967143224,2.321928094887362,0.605116848285707,-0.0438159375963724,2.321928094887362,1.7770505406849066,-1.213510186520867,2.321928094887362,1.4537245435679116,-0.3009553035864103,2.321928094887362,0.32,0.15
ravdess,43,3,1.0,False,0.35,0.05,36,167.8,0.509375,0.4731979909374305,0.5166666666666667,0.1647625060508284,-0.0464117356100151,2.321928094887362,0.0519564539026835,-0.072451413269706,2.321928094887362,0.9948454837300508,-0.0524517274648625,2.321928094887362,0.7787089210656777,-0.063414710767415,2.321928094887362,1.8271592921111297,-1.6133216134401225,2.321928094887362,1.3678649719020546,-0.3469373626436334,2.321928094887362,0.3088888888888889,0.136111111111111
ravdess,43,3,2.0,False,0.7,0.1,40,167.7,0.43125,0.3836491340009315,0.4333333333333333,0.1223091424071554,-0.0488196283216124,2.321928094887362,0.0408738629245548,-0.0554280638870299,2.321928094887362,0.9168297832251644,-0.0667049868742717,2.321928094887362,0.600798348438206,-0.0636657714830435,2.321928094887362,1.7666196180257274,-1.1659499867531933,2.321928094887362,1.3137563009598046,-0.3484307658236405,2.321928094887362,0.3377777777777778,0.1722222222222222
ravdess,43,3,4.0,False,1.4,0.2,36,167.2,0.33125,0.268837445636667,0.3433333333333333,0.2429197513203145,-0.0618857729416437,2.321928094887362,0.0162436815595468,-0.0308640738263457,2.321928094887362,0.7668902659219763,-0.0597255302773094,2.321928094887362,0.5093205170505646,-0.0436399318122893,2.321928094887362,1.7224525421552668,-1.318459489120818,2.321928094887362,1.218296666447246,-0.4186875477364311,2.321928094887362,0.3777777777777777,0.2222222222222221
ravdess,43,3,8.0,False,2.8,0.4,26,154.2,0.325,0.2570960043406724,0.3466666666666667,0.0989762214852314,-0.0395556419771523,2.321928094887362,0.0015699036893126,-0.0277842484869736,2.321928094887362,0.3730760983471923,-0.028489184418464,2.321928094887362,0.1644811653822584,-0.0633465899013203,2.321928094887362,1.756700659918235,-0.903795620940448,2.321928094887362,1.0136050522170217,-0.3906202601180268,2.321928094887362,0.2666666666666666,0.0833333333333333
ravdess,43,3,16.0,False,5.6,0.8,39,169.8,0.190625,0.0936660075166315,0.2033333333333333,0.3541394717615291,-0.0802692108914406,2.321928094887362,0.1834153490754624,-0.0975218289856822,2.321928094887362,0.8508918385387298,-0.0264241046742346,2.321928094887362,0.4903432791946285,-0.0545566801241941,2.321928094887362,1.7388849159352002,-0.7650606705180651,2.321928094887362,1.3655985403652733,-0.3581963595814654,2.321928094887362,0.3333333333333333,0.1666666666666666
ravdess,43,4,0.0,False,0.0,0.0,18,114.9,0.4187499999999999,0.3829402001525251,0.4133333333333333,0.2956308910636003,-0.1007114854566872,2.321928094887362,0.1407623927161676,-0.0414493098125077,2.321928094887362,1.1545531024997766,-0.0647996211143975,2.321928094887362,0.7912100567508866,-0.0708063742811031,2.321928094887362,2.0410847540579167,-0.7985661776713595,2.321928094887362,1.5553068028565744,-0.2823074427799401,2.321928094887362,0.3955555555555555,0.2444444444444444
ravdess,43,4,0.5,False,0.175,0.025,8,74.6,0.31875,0.2373939240030724,0.34,0.2010723761342228,-0.0722378870672035,2.321928094887362,0.0819818295894516,-0.0556487382639789,2.321928094887362,0.7898422784251045,-0.0853359742768233,2.321928094887362,0.4761098280630653,-0.0648937320272105,2.321928094887362,1.8797618611091167,-0.3428601740042611,2.321928094887362,1.2453580038360546,-0.2088612661307269,2.321928094887362,0.2511111111111111,0.0638888888888888
ravdess,43,4,1.0,False,0.35,0.05,31,166.7,0.4031249999999999,0.3591595344584503,0.42,0.2168810158210621,-0.0902090454341859,2.321928094887362,0.0447322458583312,-0.04907177909205,2.321928094887362,1.2870106607503198,-0.0253022211167399,2.321928094887362,0.7715712231560681,-0.0223388007679536,2.321928094887362,2.0460772105321863,-0.9083467311730824,2.321928094887362,1.689070850342076,-0.2889370072164179,2.321928094887362,0.3644444444444444,0.2055555555555555
ravdess,43,4,2.0,False,0.7,0.1,29,160.6,0.4,0.334795339012287,0.42,0.3258367023885309,-0.092340786005546,2.321928094887362,0.0031587029190238,-0.038438560320881,2.321928094887362,1.2767139215625456,-0.0410779314082256,2.321928094887362,0.8197712053697266,-0.0378512405106721,2.321928094887362,1.9959753000600784,-0.8997414756018753,2.321928094887362,1.634042032254368,-0.3553461685837686,2.321928094887362,0.3844444444444444,0.2305555555555555
ravdess,43,4,4.0,False,1.4,0.2,19,120.6,0.29375,0.2378519054875797,0.3133333333333333,0.3228625226166652,-0.1090722082183504,2.321928094887362,0.0218744986944434,-0.0661863586261439,2.321928094887362,0.9394276489843012,-0.0339842799610785,2.321928094887362,0.5007239384692819,-0.0544316350380782,2.321928094887362,1.8931233016915376,-0.5416545535673185,2.321928094887362,1.4173509978957348,-0.3541022397308286,2.321928094887362,0.3111111111111111,0.1388888888888888
ravdess,43,4,8.0,False,2.8,0.4,22,132.7,0.29375,0.2250397649990047,0.3066666666666666,0.2979417526605159,-0.0893786593519574,2.321928094887362,0.0936078756893947,-0.0692205870613693,2.321928094887362,0.6347533589518257,-0.0469940132042876,2.321928094887362,0.245423322589295,-0.0589237178066746,2.321928094887362,1.7626533059270129,-0.5988798053339472,2.321928094887362,0.9252980602552914,-0.3040261333632732,2.321928094887362,0.4,0.25
ravdess,43,4,16.0,False,5.6,0.8,31,166.6,0.2625,0.1923392534091444,0.2766666666666666,0.4150983343582572,-0.0564146485782801,2.321928094887362,0.1729999990603836,-0.0778740524073637,2.321928094887362,0.6992904424656692,-0.0429056467961763,2.321928094887362,0.2012107629281643,-0.0369377950662372,2.321928094887362,1.9527468100331764,-0.5295331191398014,2.321928094887362,1.2651179493762843,-0.2032352644919117,2.321928094887362,0.4622222222222222,0.3277777777777777
ravdess,43,5,0.0,False,0.0,0.0,37,179.8,0.48046875,0.431223134876966,0.4625,0.0936689890505617,-0.0192596399372679,2.0,0.0675869956526824,0.0216789881802659,2.0,1.0287790007432198,-0.099047632076421,2.0,0.5827285798920581,-0.0262404888875655,2.0,1.625076336136048,-0.831193518495875,2.0,1.2484790403742425,-0.2263668342227389,2.0,0.3805555555555555,0.174074074074074
ravdess,43,5,0.5,False,0.175,0.025,33,181.5,0.484375,0.4458945140904883,0.4708333333333333,0.2172743028326413,-0.0449632293439838,2.0,0.0758674473463441,0.005973291446262,2.0,0.9538458493458152,-0.0829663536264693,2.0,0.474418530298762,-0.0367902483862949,2.0,1.578028547568329,-1.1940878307035443,2.0,1.284659792671605,-0.2779054593559169,2.0,0.4277777777777777,0.237037037037037
ravdess,43,5,1.0,False,0.35,0.05,40,180.9,0.4453125,0.4125306463904397,0.4375,0.0518312083181973,-0.0264231274380501,2.0,0.0113123440386873,0.0010324571516797,2.0,0.8783084203818383,-0.0967017038049484,2.0,0.4960192070353968,-0.0534083189331124,2.0,1.4621730686392416,-0.9347850738420392,2.0,1.3248669329983236,-0.2393319877610946,2.0,0.3277777777777778,0.1037037037037037
ravdess,43,5,2.0,False,0.7,0.1,38,177.9,0.296875,0.2575840520913579,0.3125,0.1924378716662009,-0.0638122921199371,2.0,0.0156199968140788,-0.0272393164014927,2.0,1.0031127087002871,-0.0730007866368906,2.0,0.3956629942113694,-0.0348115997817966,2.0,1.5232671489672251,-1.1067667421603664,2.0,1.1695468049777458,-0.3529607385831772,2.0,0.3833333333333333,0.1777777777777778
ravdess,43,5,4.0,False,1.4,0.2,31,179.4,0.30078125,0.2728404901537187,0.3125,0.1863151338033803,-0.0367743797162845,2.0,-0.0008222895829899,-0.0375750457150392,2.0,0.9132498291052528,-0.0610585259374771,2.0,0.3732527110076538,-0.0493208535097653,2.0,1.5699052141954648,-1.0206883404193414,2.0,1.0859319953709463,-0.3304240340968842,2.0,0.3805555555555556,0.1740740740740741
ravdess,43,5,8.0,False,2.8,0.4,37,183.8,0.27734375,0.2304049593260683,0.2958333333333333,0.196690775852633,-0.0469289971019031,2.0,0.0783279142738144,-0.0262011113790037,2.0,0.8758262648555208,-0.0564042920768517,2.0,0.3422373561475929,-0.0439236931225233,2.0,1.5474855054783627,-0.9495844903435118,2.0,1.027209433077679,-0.3158161662276573,2.0,0.3277777777777778,0.1037037037037037
ravdess,43,5,16.0,False,5.6,0.8,5,68.1,0.16015625,0.0698187041807014,0.1708333333333333,0.4638412297235845,-0.0372597102920675,2.0,0.2341540119766645,-0.0202004359029479,2.0,0.5693335894461597,-0.0769321376301066,2.0,0.1881572439518726,-0.0482924959670518,2.0,1.3515754770724409,-0.3610694253612867,2.0,0.8815755860259773,-0.2138929770858109,2.0,0.4388888888888889,0.2518518518518519
ravdess,44,1,0.0,False,0.0,0.0,25,146.1,0.43125,0.3663726226767532,0.4133333333333333,0.2059201866089215,-0.0572004941903609,2.321928094887362,0.1324229371662291,-0.0676794918557406,2.321928094887362,1.039151472261883,-0.0711333300661309,2.321928094887362,0.6831058195274287,-0.0751870748136918,2.321928094887362,1.6048468361780537,-1.05004325657812,2.321928094887362,1.11518581675267,-0.2681366316053726,2.321928094887362,0.3866666666666666,0.2333333333333333
ravdess,44,1,0.5,False,0.175,0.025,35,167.5,0.45625,0.4174906431233188,0.46,0.1317175187634807,-0.0719376669742497,2.321928094887362,0.1091139329525145,-0.0661928234756907,2.321928094887362,0.8670128709591427,-0.0594125299529668,2.321928094887362,0.4387340336904477,-0.059510058665043,2.321928094887362,1.6878327251288732,-0.9758728091664004,2.321928094887362,1.1059266704023138,-0.3363077688524676,2.321928094887362,0.3644444444444444,0.2055555555555555
ravdess,44,1,1.0,False,0.35,0.05,36,167.9,0.428125,0.3990735801413402,0.4333333333333333,0.1309066615883507,-0.0740742688064881,2.321928094887362,0.0975119059263698,-0.0802052768548735,2.321928094887362,1.0409332051746212,-0.0407334079868455,2.321928094887362,0.7513361426729699,-0.063655783267825,2.321928094887362,1.6109289929826471,-0.9614999550247694,2.321928094887362,1.1765050091584617,-0.3340060150572621,2.321928094887362,0.36,0.1999999999999999
ravdess,44,1,2.0,False,0.7,0.1,35,168.0,0.3875,0.3434291484127627,0.4066666666666667,0.2183518063054514,-0.091629357140103,2.321928094887362,0.1399038814116706,-0.0612067223282002,2.321928094887362,0.9753180063588388,-0.0258846145406423,2.321928094887362,0.5958195888917981,-0.0432959873306764,2.321928094887362,1.7073032438005589,-0.9287245300849868,2.321928094887362,1.1377841916635332,-0.3158838903665382,2.321928094887362,0.3666666666666666,0.2083333333333333
ravdess,44,1,4.0,False,1.4,0.2,25,147.6,0.3374999999999999,0.2795474553457747,0.36,0.2955822909147585,-0.0694328500963079,2.321928094887362,0.1776981568704285,-0.0355898392822386,2.321928094887362,0.6747832725268486,-0.0357665183851914,2.321928094887362,0.3320470587239683,-0.0436788094082336,2.321928094887362,1.4485971551448884,-0.917960811873753,2.321928094887362,0.8806033432723332,-0.2934638173944326,2.321928094887362,0.3977777777777778,0.2472222222222222
ravdess,44,1,8.0,False,2.8,0.4,30,166.6,0.296875,0.2367939558413921,0.3133333333333333,0.3289064410238527,-0.0505364433755319,2.321928094887362,0.0837432050685027,-0.0091136510000517,2.321928094887362,0.6753062207791674,-0.0586466636571518,2.321928094887362,0.3851186819706,-0.0555070264369534,2.321928094887362,1.2535389977534062,-0.7184727053877791,2.321928094887362,0.8968994898638531,-0.2892598431139426,2.321928094887362,0.4133333333333334,0.2666666666666667
ravdess,44,1,16.0,False,5.6,0.8,6,67.3,0.171875,0.0707582636860522,0.1833333333333333,0.5958284982672526,-0.0491828919537349,2.321928094887362,0.2423842537141074,-0.087824158073579,2.321928094887362,0.6314217177406982,-0.0361667867525254,2.321928094887362,0.4059957348162784,-0.0428099849136822,2.321928094887362,1.4428591324276,-0.4343798785233841,2.321928094887362,0.6211372503172574,-0.3044978696638512,2.321928094887362,0.3911111111111111,0.2388888888888889
ravdess,44,2,0.0,False,0.0,0.0,39,165.9,0.46875,0.4070221114624551,0.4533333333333333,0.5163483584627866,-0.027664599866692,2.321928094887362,0.2167179467719333,-0.0425953964811913,2.321928094887362,1.2290992699626575,-0.0366306726611518,2.321928094887362,0.7880407716364675,-0.0325243874934599,2.321928094887362,2.029362382172184,-1.2287860744767252,2.321928094887362,1.7220783515666465,-0.3789360722614865,2.321928094887362,0.3955555555555555,0.2444444444444444
ravdess,44,2,0.5,False,0.175,0.025,38,170.3,0.465625,0.4186385295420546,0.4533333333333333,0.2914541370297709,-0.0600767925196135,2.321928094887362,0.2721973797239854,-0.0195592031622506,2.321928094887362,1.2022570258704226,0.0125405638505169,2.321928094887362,0.8176104848035082,-0.0226479107674149,2.321928094887362,1.9440712284669512,-1.0109899349124158,2.321928094887362,1.5067508845316382,-0.2525467994612991,2.321928094887362,0.3622222222222222,0.2027777777777777
ravdess,44,2,1.0,False,0.35,0.05,35,167.9,0.359375,0.3118386878386041,0.36,0.5275939610842808,-0.0535997526024409,2.321928094887362,0.2223937682964569,-0.0251686474912928,2.321928094887362,1.2635939488817571,-0.0334752232553481,2.321928094887362,0.9489778108873554,-0.0340298850861642,2.321928094887362,1.9277230434600832,-0.8513608496098501,2.321928094887362,1.584399677204356,-0.2656067383249008,2.321928094887362,0.3955555555555555,0.2444444444444444
ravdess,44,2,2.0,False,0.7,0.1,36,168.6,0.4,0.3449224442806837,0.3866666666666666,0.6749381498213349,-0.0124367313782514,2.321928094887362,0.2675925102612662,-0.0153174194540177,2.321928094887362,1.232472507987456,-0.0257556038802824,2.321928094887362,0.8310847037981586,-0.0303276173326207,2.321928094887362,1.982921437058696,-0.996924910738802,2.321928094887362,1.6606293855747292,-0.2535243227719195,2.321928094887362,0.4355555555555556,0.2944444444444444
ravdess,44,2,4.0,False,1.4,0.2,37,167.7,0.4218749999999999,0.3806576462082275,0.42,0.3890136258092949,-0.0380650310236312,2.321928094887362,0.2711618190185478,-0.0236487246099526,2.321928094887362,1.180204024090985,-0.0159117974224396,2.321928094887362,0.9228880827401756,-0.02269128604288,2.321928094887362,1.9654228162931044,-0.847745959110572,2.321928094887362,1.5598281834581282,-0.2346417272584866,2.321928094887362,0.3911111111111111,0.2388888888888888
ravdess,44,2,8.0,False,2.8,0.4,10,84.6,0.1468749999999999,0.0887692187305675,0.1566666666666666,0.9550173079892306,-0.0328105725706744,2.321928094887362,0.4281065856433821,-0.0432097433686005,2.321928094887362,0.7951037066308004,-0.0712247916308799,2.321928094887362,0.676319689350303,-0.0696709428418507,2.321928094887362,1.775817330315396,-0.4531471510740412,2.321928094887362,1.2249262129699567,-0.2414213883650422,2.321928094887362,0.4244444444444444,0.2805555555555555
ravdess,44,2,16.0,False,5.6,0.8,8,75.1,0.13125,0.0616387831577704,0.14,1.0380589550390813,-0.0355156978045947,2.321928094887362,0.7295644285320089,-0.0271780849878813,2.321928094887362,1.062387127228775,-0.0545266131221073,2.321928094887362,0.8145716244111796,-0.0376013327461457,2.321928094887362,1.891187211449292,-0.4086057979012927,2.321928094887362,1.4741299523741542,-0.1684246621084484,2.321928094887362,0.4177777777777778,0.2722222222222222
ravdess,44,3,0.0,False,0.0,0.0,34,166.4,0.5,0.4517046045250493,0.4966666666666666,0.0886151979592888,-0.0695356308505936,2.321928094887362,0.078308220452139,-0.0816842132346007,2.321928094887362,1.1314644148961146,-0.0482085588452738,2.321928094887362,0.630266722279438,-0.0425480444080434,2.321928094887362,1.8218802481978456,-1.1449597720994698,2.321928094887362,1.6205956178051752,-0.3814024368733033,2.321928094887362,0.3444444444444444,0.1805555555555555
ravdess,44,3,0.5,False,0.175,0.025,29,163.3,0.49375,0.4385415178768418,0.4833333333333333,0.1389304468811576,-0.0940027702709671,2.321928094887362,0.0976711175368403,-0.0710813583667677,2.321928094887362,1.2035681524898092,-0.0778688896943666,2.321928094887362,0.7782720829499075,-0.0436893664603563,2.321928094887362,1.955005452675436,-1.2452314027400062,2.321928094887362,1.712958060103205,-0.2474964730416085,2.321928094887362,0.3688888888888889,0.2111111111111111
ravdess,44,3,1.0,False,0.35,0.05,34,168.8,0.4968749999999999,0.4485481535777679,0.4933333333333333,0.0762802625969252,-0.0494375759265683,2.321928094887362,0.076275304417511,-0.0741924962256601,2.321928094887362,1.0258246275174447,-0.0978923105572193,2.321928094887362,0.5993291799991571,-0.0508931117498567,2.321928094887362,1.795777514570212,-1.1083463242226386,2.321928094887362,1.4894789395177694,-0.3541538042591532,2.321928094887362,0.3244444444444444,0.1555555555555555
ravdess,44,3,2.0,False,0.7,0.1,31,168.0,0.453125,0.413866536862112,0.4633333333333333,0.1329138539167238,-0.0537448712077504,2.321928094887362,0.0524465411201062,-0.0497678477507075,2.321928094887362,0.9730129393919468,-0.0912902898892564,2.321928094887362,0.691830830614548,-0.0691141455626631,2.321928094887362,1.7849498470998002,-1.2876442227724478,2.321928094887362,1.5182511583924276,-0.2445550733356389,2.321928094887362,0.2888888888888888,0.111111111111111
ravdess,44,3,4.0,False,1.4,0.2,40,168.7,0.4,0.3472846861355328,0.41,0.0995385204813166,-0.0480098950998324,2.321928094887362,0.0506156098561469,-0.0492496093705061,2.321928094887362,0.8654494269476651,-0.0451253747540203,2.321928094887362,0.5910838526241617,-0.028690462867345,2.321928094887362,1.7038764652523617,-1.0641911575977967,2.321928094887362,1.287824184875402,-0.2756441964136082,2.321928094887362,0.2488888888888888,0.061111111111111
ravdess,44,3,8.0,False,2.8,0.4,33,168.2,0.3375,0.2624528832234153,0.3466666666666667,0.1894870632027334,-0.0558269722328379,2.321928094887362,0.0527320947440368,-0.0365389343339055,2.321928094887362,0.899127366826882,-0.0291393256260064,2.321928094887362,0.5821780318811416,-0.0510899618202409,2.321928094887362,1.64316385369231,-0.5946935549257288,2.321928094887362,1.22981194649374,-0.2717143501301216,2.321928094887362,0.2933333333333333,0.1166666666666666
ravdess,44,3,16.0,False,5.6,0.8,36,167.7,0.2624999999999999,0.172824120793572,0.2366666666666666,0.6580096824290325,-0.0373009941886253,2.321928094887362,0.3610748839165405,-0.0337890382774821,2.321928094887362,0.5517657693931479,-0.0426850923560815,2.321928094887362,0.1809337619997779,-0.0628785914528347,2.321928094887362,1.8844547525688955,-0.5698067729134282,2.321928094887362,1.3448850325111628,-0.2513050401336234,2.321928094887362,0.4533333333333333,0.3166666666666666
ravdess,44,4,0.0,False,0.0,0.0,29,161.5,0.4249999999999999,0.3941046702705323,0.4366666666666666,0.3687961108688398,-0.0731406683298394,2.321928094887362,0.1765572655987579,-0.0438766844708617,2.321928094887362,1.2195798313413624,-0.0872520309677313,2.321928094887362,0.9231580801752008,-0.0388636128157795,2.321928094887362,2.170199690571511,-1.005693576925648,2.321928094887362,1.846045169120048,-0.3330403888587345,2.321928094887362,0.36,0.1999999999999999
ravdess,44,4,0.5,False,0.175,0.025,34,166.5,0.459375,0.4219140523336923,0.4633333333333333,0.2913533701600728,-0.0625259618397833,2.321928094887362,0.1540316620549471,-0.0348694713751585,2.321928094887362,1.2223553178649134,-0.1196940350000246,2.321928094887362,0.806506348412461,-0.0705230369621054,2.321928094887362,2.065521283878187,-0.8960516223370427,2.321928094887362,1.7753346171931428,-0.3521065407763926,2.321928094887362,0.3088888888888889,0.136111111111111
ravdess,44,4,1.0,False,0.35,0.05,37,168.1,0.44375,0.4189956223932103,0.4533333333333333,0.2239179290416153,-0.0540246273042779,2.321928094887362,0.1454946153997278,-0.0714279715813552,2.321928094887362,1.2614960318704664,-0.0824269422589836,2.321928094887362,0.8447317513650641,-0.0615588599258658,2.321928094887362,2.0893646889987343,-0.7381175462793936,2.321928094887362,1.8555202495798275,-0.3059644687444387,2.321928094887362,0.3088888888888889,0.136111111111111
ravdess,44,4,2.0,False,0.7,0.1,30,164.8,0.390625,0.3563559251021753,0.4066666666666667,0.2268794206823567,-0.0609368367333544,2.321928094887362,0.1583728149458361,-0.0358813860680453,2.321928094887362,1.138442667535423,-0.0749508612452034,2.321928094887362,0.8492136631724703,-0.0618823251523501,2.321928094887362,2.0316986162985216,-0.7861541520470023,2.321928094887362,1.6030174388860852,-0.3378563950538726,2.321928094887362,0.2844444444444444,0.1055555555555555
ravdess,44,4,4.0,False,1.4,0.2,32,158.9,0.375,0.3175565324835442,0.39,0.3289615336356459,-0.0786422970177631,2.321928094887362,0.1167939729134368,-0.0282819224581976,2.321928094887362,1.1915079063561005,-0.060700823848955,2.321928094887362,0.8372939831474135,-0.0515446301975948,2.321928094887362,2.0468388286729393,-0.9315034047695137,2.321928094887362,1.7026407155375185,-0.3719861980869829,2.321928094887362,0.3488888888888888,0.186111111111111
ravdess,44,4,8.0,False,2.8,0.4,10,84.0,0.2249999999999999,0.1374761487344994,0.24,0.798711982295319,-0.0367108670454938,2.321928094887362,0.264501976408908,-0.0507756314503575,2.321928094887362,0.6612591192649397,-0.0498503573538213,2.321928094887362,0.3083221506714939,-0.0197085070402205,2.321928094887362,2.01608004911602,-0.4992951022772769,2.321928094887362,1.546230619388704,-0.3768214270607792,2.321928094887362,0.371111111111111,0.2138888888888888
ravdess,44,4,16.0,False,5.6,0.8,6,66.8,0.184375,0.0775991024682124,0.1966666666666666,0.7297684769465462,-0.0528435092848256,2.321928094887362,0.4069262428992011,-0.0592852279313502,2.321928094887362,0.6500261492210293,-0.0521417929197771,2.321928094887362,0.4627326494261403,-0.0479194559498501,2.321928094887362,1.9606368539739163,-0.4864064483158965,2.321928094887362,1.5776704648964814,-0.2360395701886584,2.321928094887362,0.3577777777777777,0.1972222222222221
ravdess,44,5,0.0,False,0.0,0.0,32,141.9,0.46875,0.4490751459885552,0.4708333333333333,0.2852323397432179,-0.0503907567968946,2.0,0.1034504569633407,-0.0822512844131297,2.0,0.9615077355901596,-0.040876831161599,2.0,0.4989366511030066,-0.0146025206860738,2.0,1.5766627529735815,-1.4287463359105117,2.0,1.1967630583191586,-0.3129349262269709,2.0,0.4138888888888889,0.2185185185185185
ravdess,44,5,0.5,False,0.175,0.025,22,120.0,0.4453125,0.4136486748193106,0.4416666666666666,0.4062928597541275,-0.0974176109718456,2.0,0.1017411927323479,-0.080432630167341,2.0,0.8463697763658975,-0.0512006473871933,2.0,0.521563676848501,-0.0098624669381393,2.0,1.479532584428537,-1.0777842521155212,2.0,1.2108004406388797,-0.2331493848155919,2.0,0.4694444444444444,0.2925925925925925
ravdess,44,5,1.0,False,0.35,0.05,33,129.7,0.42578125,0.3905387329808378,0.425,0.2489907452074575,-0.0569459058312267,2.0,0.1310285119194794,-0.0822718012823204,2.0,0.9093144075234576,-0.0940731783149049,2.0,0.5247573053040546,-0.0033403025117206,2.0,1.5706158415359348,-1.0118172482282843,2.0,1.270419062928377,-0.2255141622760668,2.0,0.375,0.1666666666666666
ravdess,44,5,2.0,False,0.7,0.1,35,129.8,0.41015625,0.385694307973118,0.4125,0.2365612989766656,-0.068726887173546,2.0,0.1185141726177609,-0.086431735101252,2.0,0.820406333972548,-0.0555220798077935,2.0,0.4195347046415565,-0.010311431097326,2.0,1.6604818502480805,-1.015084114833393,2.0,1.2364266398905048,-0.3437546456500455,2.0,0.3861111111111111,0.1814814814814815
ravdess,44,5,4.0,False,1.4,0.2,28,125.5,0.34375,0.2865243449397006,0.3458333333333333,0.0724343320496008,-0.0637146937909092,2.0,0.0272087179203925,-0.0415269254554728,2.0,0.6179151211136296,-0.0571218461903706,2.0,0.2591031309002651,-0.0231748717028597,2.0,1.3774781135883754,-0.9318719671901348,2.0,0.8097665455674548,-0.2770033757228765,2.0,0.3388888888888889,0.1185185185185185
ravdess,44,5,8.0,False,2.8,0.4,20,92.5,0.33203125,0.270342504550604,0.3375,0.2811991945703573,-0.0738679047081847,2.0,0.0483789064591839,-0.0502974838732548,2.0,0.4804258240027514,-0.0603300440129599,2.0,0.211186281218229,-0.0432804192980249,2.0,1.4039093043726132,-0.7338138767962601,2.0,0.8972354820975872,-0.2040147498393301,2.0,0.3722222222222222,0.1629629629629629
ravdess,44,5,16.0,False,5.6,0.8,6,54.7,0.18359375,0.1070698628324438,0.1958333333333333,0.4747454247947811,-0.0517725375735391,2.0,0.2683419847330646,-0.0390428734382428,2.0,0.6368805787352354,-0.0521726208372461,2.0,0.2855735676203741,-0.0067220775979786,2.0,1.4036685250171683,-0.3788754180429019,2.0,0.93861664098328,-0.341168635388962,2.0,0.4694444444444444,0.2925925925925925
ravdess,42,1,32.0,False,11.2,1.6,39,167.5,0.1937499999999999,0.126433439108524,0.2066666666666666,0.586964914281078,-0.0586660488826913,2.321928094887362,0.1821495443609144,-0.05047406825997,2.321928094887362,0.5019174314429062,-0.0454852663011773,2.321928094887362,0.2338941501765949,-0.0280936532355737,2.321928094887362,1.4941144170518983,-0.6547086585364652,2.321928094887362,1.0954941166391532,-0.4553725038048628,2.321928094887362,0.48,0.3499999999999999
