dataset,seed,fold,kappa,lambda_aff_spk_adv,lambda_orth,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_rep_linear_mi_lb_bits,c_aff_rep_linear_control_bits,c_aff_rep_linear_entropy_bits,c_aff_rep_mlp_mi_lb_bits,c_aff_rep_mlp_control_bits,c_aff_rep_mlp_entropy_bits,c_style_rep_linear_mi_lb_bits,c_style_rep_linear_control_bits,c_style_rep_linear_entropy_bits,c_style_rep_mlp_mi_lb_bits,c_style_rep_mlp_control_bits,c_style_rep_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits,c_aff_probe_acc,c_aff_leakage_index
cremad,42,5,32.0,11.2,1.6,4,312.8,0.3705580777664536,0.2833005474737877,0.3707482993197279,0.2848998784412981,-0.0394425066171306,4.169716095873848,0.1107544403722515,-0.0424504442892885,4.169716095873848,0.4091846561718317,-0.058113870089369,4.169716095873848,0.364737621641956,-0.0348358788621352,4.169716095873848,2.3433001004738667,-0.3930995579289682,4.169716095873848,1.8108531620899115,-0.1603640770063172,4.169716095873848,0.1111111111111111,0.0588235294117647
cremad,42,5,64.0,22.4,3.2,1,253.7,0.2058710892862657,0.0925434041423094,0.2047619047619047,0.2493724814493316,-0.0204456956793217,4.169716095873848,0.2510800512098101,-0.0271165149748773,4.169716095873848,0.4005975367906935,-0.0330938366938537,4.169716095873848,0.2193624510194678,-0.0283267043547121,4.169716095873848,2.291659016596406,-0.2785998259969462,4.169716095873848,1.398947266034665,-0.1624614634533605,4.169716095873848,0.0970521541950113,0.043937575030012
cremad,43,1,32.0,11.2,1.6,15,556.5,0.3451278659611993,0.271967781866335,0.3468834688346883,0.3712394334150564,-0.0336866592150668,4.169925001442313,0.234268956661519,-0.0349941013188912,4.169925001442313,0.5081437441899785,-0.0454244339082121,4.169925001442313,0.4375626754978641,-0.0181636364155526,4.169925001442313,1.933400417885478,-0.6223772141952963,4.169925001442313,1.3372485927234914,-0.2060384076685402,4.169925001442313,0.1142212189616252,0.0621165847828973
cremad,43,1,64.0,22.4,3.2,4,315.2,0.2539682539682539,0.1325303473377914,0.2601626016260163,0.6337501118900031,-0.0305931260315226,4.169925001442313,0.4276691266189329,-0.0320906574075223,4.169925001442313,0.6449103158513725,-0.0306698378064007,4.169925001442313,0.5133630525161452,-0.038234858965378,4.169925001442313,2.3071998323241933,-0.3539787898535911,4.169925001442313,1.7833032165661415,-0.1463432056620135,4.169925001442313,0.1033860045146727,0.0506440047802416
cremad,43,2,32.0,11.2,1.6,6,347.2,0.3866432878060785,0.2999974984810222,0.3905084745762712,0.1169546511803023,-0.0339330647777895,4.169919344444184,0.0895115418503369,-0.0398691661604857,4.169919344444184,0.2914311443421584,-0.0486990344319009,4.169919344444184,0.2457768115644163,-0.0413654093734017,4.169919344444184,2.185658662937483,-0.4854822841965296,4.169919344444184,1.5309739372975302,-0.2063635961985248,4.169919344444184,0.1074492099322799,0.0549462222812375
cremad,43,2,64.0,22.4,3.2,1,241.7,0.1666666666666666,0.0486392588303416,0.1708474576271186,0.3341519121882159,-0.0260329193639901,4.169919344444184,0.2804164223884164,-0.0397254568668339,4.169919344444184,0.3120740353095912,-0.0234950827788482,4.169919344444184,0.1638599491386987,-0.0263364821119651,4.169919344444184,2.3566029642160764,-0.3665129923989063,4.169919344444184,1.7471017214856477,-0.1675575667096067,4.169919344444184,0.0907449209932279,0.0372593281104766
cremad,43,3,32.0,11.2,1.6,1,237.3,0.1666666666666666,0.0486392588303416,0.1708474576271186,0.389325883692492,-0.0435400563040255,4.169919344444184,0.336667023348832,-0.0284864352729758,4.169919344444184,0.3281843245199871,-0.0260061958995585,4.169919344444184,0.2522813358139468,-0.0271161188060675,4.169919344444184,2.354011122185026,-0.3036713815876464,4.169919344444184,1.7586142862694871,-0.1533473050758509,4.169919344444184,0.091647855530474,0.0382153764440313
cremad,43,3,64.0,22.4,3.2,1,242.4,0.1666666666666666,0.0486392588303416,0.1708474576271186,0.4058249788632526,-0.0258973077316664,4.169919344444184,0.3654354573520968,-0.041303853652737,4.169919344444184,0.6110655350684753,-0.0405647486729119,4.169919344444184,0.330369861670464,-0.0358794187704338,4.169919344444184,2.472781719399965,-0.2835210198975693,4.169919344444184,1.8006681283216022,-0.1724151802591311,4.169919344444184,0.1151241534988713,0.063072633116452
cremad,43,4,32.0,11.2,1.6,4,301.8,0.3592171717171717,0.2874501941878282,0.3680465717981889,0.1855290032700605,-0.0208562431817282,4.247550686408009,0.0945171455276705,-0.0328662301417077,4.247550686408009,0.5535798074527989,-0.052729101700681,4.247550686408009,0.5160020487345327,-0.0387730827805024,4.247550686408009,2.183377599978077,-0.4191119753453582,4.247550686408009,1.6761196707643613,-0.2076580772325229,4.247550686408009,0.0887931034482758,0.0381704980842912
cremad,43,4,64.0,22.4,3.2,2,264.3,0.2308315455439349,0.1079769348498679,0.2263906856403622,0.6340672500278077,-0.0364671232770108,4.247550686408009,0.4963737814904112,-0.036418886825758,4.247550686408009,0.5509266064641101,-0.036448088928612,4.247550686408009,0.4181592178292028,-0.0247208610698077,4.247550686408009,2.4748769003715685,-0.3374220573355018,4.247550686408009,1.9634302794053369,-0.1797437781949602,4.247550686408009,0.0987068965517241,0.0486350574712643
cremad,43,5,32.0,11.2,1.6,8,376.8,0.3645819821489236,0.2982177975717295,0.364625850340136,0.2087882288182649,-0.0328161136203526,4.169716095873848,0.0434078928482781,-0.0365287252777655,4.169716095873848,0.3530005329626524,-0.0545600325981201,4.169716095873848,0.2974168340083185,-0.0379000084537901,4.169716095873848,2.0186115122344166,-0.5274650555223026,4.169716095873848,1.5429049369921004,-0.1699470959368492,4.169716095873848,0.0970521541950113,0.043937575030012
cremad,43,5,64.0,22.4,3.2,5,319.1,0.1666666666666666,0.0486434108527131,0.1707482993197279,0.4413474930158045,-0.0411235838858035,4.169716095873848,0.3843694372037771,-0.0472101729369756,4.169716095873848,0.4352227888290758,-0.0598604729999419,4.169716095873848,0.2889801841955703,-0.0389886711255904,4.169716095873848,2.328000104863377,-0.4548130488859083,4.169716095873848,1.7819217584228078,-0.209458337560199,4.169716095873848,0.1034013605442177,0.0506602641056422
cremad,44,1,32.0,11.2,1.6,1,245.7,0.1666666666666666,0.0486111111111111,0.1707317073170731,0.6676533025254519,-0.0312864293335355,4.169925001442313,0.5863355023359271,-0.043576721724543,4.169925001442313,0.7376679994927589,-0.0335755985612546,4.169925001442313,0.5663542568582716,-0.0268605491057245,4.169925001442313,2.4994786170480108,-0.3135901420052907,4.169925001442313,2.001379299669362,-0.1348011831492508,4.169925001442313,0.1056433408577878,0.0530341256141282
cremad,44,1,64.0,22.4,3.2,8,368.7,0.1871693121693121,0.0910622564014599,0.1917344173441734,0.3981432646156828,-0.0319827732835245,4.169925001442313,0.2532046346815804,-0.0318158572981888,4.169925001442313,0.4031401264579441,-0.0265651527685468,4.169925001442313,0.2829373656672924,-0.0333961241151206,4.169925001442313,1.993174324014116,-0.3117169754078706,4.169925001442313,1.309323918023921,-0.1574650534081234,4.169925001442313,0.0948081264108352,0.0415615456114725
cremad,44,2,32.0,11.2,1.6,5,280.8,0.1818783068783069,0.0922283771109184,0.1864406779661017,0.2102308850556222,-0.0179144046237382,4.169919344444184,0.1891402730288396,-0.0295530378333932,4.169919344444184,0.2924502120410626,-0.0324491515683469,4.169919344444184,0.2137483990794608,-0.0284786349251211,4.169919344444184,1.7818990122362477,-0.2896298596187137,4.169919344444184,1.2829709231954889,-0.1331408169269696,4.169919344444184,0.0902934537246049,0.0367813039436994
cremad,44,2,64.0,22.4,3.2,9,329.0,0.1785714285714285,0.0733889381693935,0.1830508474576271,0.367501743861454,-0.0299758954734565,4.169919344444184,0.2542580768259981,-0.0408110390669147,4.169919344444184,0.3371050590709816,-0.0276186503565671,4.169919344444184,0.2394513834295892,-0.0399985037887331,4.169919344444184,1.826219648953621,-0.4850718854699476,4.169919344444184,1.3374648418142885,-0.1787726394079616,4.169919344444184,0.0957110609480812,0.0425175939450272
cremad,44,3,32.0,11.2,1.6,27,568.7,0.3692567983265657,0.2815823294282732,0.368135593220339,0.1887979610176389,-0.0330793907891271,4.169919344444184,0.1254242109780419,-0.0295033890424445,4.169919344444184,0.2538247270382263,-0.0550025115740444,4.169919344444184,0.1703355184091801,-0.0512023549971081,4.169919344444184,1.9042779415133329,-0.535341487827135,4.169919344444184,1.3147295229931837,-0.1631547982919547,4.169919344444184,0.0884875846501128,0.03486920727659
cremad,44,3,64.0,22.4,3.2,17,429.7,0.3473883351790328,0.279211624525099,0.3471186440677966,0.3097316399128815,-0.0396092717842124,4.169919344444184,0.2026594501318981,-0.0344837314256922,4.169919344444184,0.4964238171577286,-0.0375160928019218,4.169919344444184,0.4336373833151694,-0.037156612775294,4.169919344444184,1.9164060036920103,-0.5532083432543287,4.169919344444184,1.4119841451313686,-0.1873499051975677,4.169919344444184,0.0993227990970654,0.0463417872792457
cremad,44,4,32.0,11.2,1.6,1,208.4,0.1666666666666666,0.0486187845303867,0.1707632600258732,0.6226299366779289,-0.0648036697271345,4.247550686408009,0.5689887584937288,-0.0397574847472537,4.247550686408009,0.7134466761111771,-0.0584925132553681,4.247550686408009,0.6033112829040888,-0.0420129810815677,4.247550686408009,2.588280760122144,-0.4355616280798982,4.247550686408009,2.1791327658035,-0.1875289874836818,4.247550686408009,0.1129310344827586,0.0636494252873563
cremad,44,4,64.0,22.4,3.2,1,193.7,0.1666666666666666,0.0486187845303867,0.1707632600258732,0.7904190817340959,-0.0650871374533563,4.247550686408009,0.6955265596739886,-0.0430905567282158,4.247550686408009,0.5072906311816916,-0.0561967750898109,4.247550686408009,0.4144346819339173,-0.0356733822582606,4.247550686408009,2.620071842458352,-0.4175656040588986,4.247550686408009,1.931594512790053,-0.165361575243871,4.247550686408009,0.0926724137931034,0.042265325670498
cremad,44,5,32.0,11.2,1.6,2,207.2,0.1666666666666666,0.0486151462328103,0.1707482993197279,0.4629654755021728,-0.0634651092663469,4.169716095873848,0.330871112533341,-0.0423126144726149,4.169716095873848,0.4619581830336607,-0.0571425689083708,4.169716095873848,0.2032209727687228,-0.045510017291348,4.169716095873848,2.4229397288076653,-0.4434156803831888,4.169716095873848,1.773849566153621,-0.1990903326885531,4.169716095873848,0.1024943310657596,0.0496998799519808
cremad,44,5,64.0,22.4,3.2,4,233.7,0.1938911022576361,0.094041514041514,0.1986394557823129,0.2936026062610328,-0.0541653301528928,4.169716095873848,0.1957281156585515,-0.0352411729899344,4.169716095873848,0.3871500141227835,-0.0534892771564425,4.169716095873848,0.2733077694123955,-0.0604541267929894,4.169716095873848,2.0707280580095135,-0.3985945700973303,4.169716095873848,1.5883295440124598,-0.2249702018931501,4.169716095873848,0.0997732426303854,0.0468187274909964
