dataset,seed,fold,kappa,lambda_aff_spk_adv,lambda_orth,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_rep_linear_mi_lb_bits,c_aff_rep_linear_control_bits,c_aff_rep_linear_entropy_bits,c_aff_rep_mlp_mi_lb_bits,c_aff_rep_mlp_control_bits,c_aff_rep_mlp_entropy_bits,c_style_rep_linear_mi_lb_bits,c_style_rep_linear_control_bits,c_style_rep_linear_entropy_bits,c_style_rep_mlp_mi_lb_bits,c_style_rep_mlp_control_bits,c_style_rep_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits,c_aff_probe_acc,c_aff_leakage_index,input_cmn
iemocap,42,3,32.0,11.2,1.6,13,362.5,0.4581167985829883,0.4481778266107927,0.4838129496402877,0.1110441579111638,-0.0098494167080489,0.9973008701007468,0.0644824293163869,-0.0103591323509533,0.9973008701007468,0.0371516401706211,-0.0059331427287796,0.9973008701007468,0.0614339699408282,-0.0101359292367924,0.9973008701007468,0.6444738353689481,-0.1181662025262411,0.9973008701007468,0.5241803513328258,-0.109612048292035,0.9973008701007468,0.6538922155688622,0.3077844311377244,False
iemocap,42,3,64.0,22.4,3.2,8,283.9,0.4072969500001706,0.4046638812717528,0.4370503597122302,0.0991446474662757,-0.004536030021256,0.9973008701007468,0.0348329257397842,-0.0115962142379508,0.9973008701007468,0.1214546513599731,-0.0072787576538853,0.9973008701007468,0.0804006037782466,-0.0064118060871645,0.9973008701007468,0.5863377749618196,-0.079802587922348,0.9973008701007468,0.3369310375502704,-0.0956087046010214,0.9973008701007468,0.5395209580838324,0.0790419161676647,False
iemocap,42,4,32.0,11.2,1.6,16,392.7,0.3416060965660461,0.2174977416440831,0.3105990783410138,0.1110846131413043,-0.0062043192783202,0.9994846138022,0.085957515462,-0.0039675118304643,0.9994846138022,0.1299038728197309,-0.0032809506688765,0.9994846138022,0.1098434386399457,-0.0018352326443819,0.9994846138022,0.4146820481545468,-0.0449221205040296,0.9994846138022,0.2744679800274139,-0.0304066061294475,0.9994846138022,0.6288343558282208,0.2576687116564415,False
iemocap,42,4,64.0,22.4,3.2,3,203.7,0.2621775941692061,0.178011529256186,0.2497695852534562,0.0855037133283886,-0.0010874481487194,0.9994846138022,0.0882088556200759,-0.0060719843756641,0.9994846138022,0.1250452721486666,-0.0029877875807672,0.9994846138022,0.0998788581974724,-0.0029523736072326,0.9994846138022,0.4719630466822043,-0.0591767406686126,0.9994846138022,0.3787592112862462,-0.0410011097311794,0.9994846138022,0.6147239263803681,0.2294478527607362,False
iemocap,42,5,32.0,11.2,1.6,27,568.7,0.5122179966828736,0.4841600606441213,0.4803738317757009,0.1831034644227757,-0.0020618777516568,0.9998765061155545,0.1664468030309356,-0.0033207711462489,0.9998765061155545,0.1026329652110739,-0.006466312466801,0.9998765061155545,0.1240952864404995,0.0005431589728263,0.9998765061155545,0.7798282889719398,-0.1217391243846904,0.9998765061155545,0.6744951056837523,-0.061125094100653,0.9998765061155545,0.7127725856697819,0.4255451713395637,False
iemocap,42,5,64.0,22.4,3.2,11,326.3,0.2604351475609989,0.1967939633524775,0.3186915887850467,0.3206970006056034,-0.0029640702018455,0.9998765061155545,0.2998869468435771,-0.0012210027495326,0.9998765061155545,0.0711347475393247,-0.0016891720876105,0.9998765061155545,0.2355743434410371,-0.0131324133691533,0.9998765061155545,0.7102240542748317,-0.0567962630928756,0.9998765061155545,0.6227298277993241,-0.0541845290198518,0.9998765061155545,0.5906542056074765,0.181308411214953,False
iemocap,43,1,32.0,11.2,1.6,20,448.8,0.4945921747272396,0.4743208065960036,0.4540636042402827,0.0199738560049392,-0.0038282131086321,0.9836697149306288,0.0090692574411131,-0.007643704206804,0.9836697149306288,0.1152962575874971,-0.0039578376296984,0.9836697149306288,0.0963533809407781,-0.0065719585375886,0.9836697149306288,0.681155564692703,-0.0644698931561107,0.9836697149306288,0.489726146073442,-0.0395982860127726,0.9836697149306288,0.5111764705882352,0.0223529411764704,False
iemocap,43,1,64.0,22.4,3.2,23,494.4,0.2808646358051449,0.2239210102612164,0.3833922261484099,0.3577972966583718,0.0003854121687393,0.9836697149306288,0.3105896903609336,0.0020600481956631,0.9836697149306288,0.3732969630157542,-0.0026997725959498,0.9836697149306288,0.2816379811668643,-0.0064605840411759,0.9836697149306288,0.7036383210832033,-0.0335276872528913,0.9836697149306288,0.6118952941525113,-0.0634944523085903,0.9836697149306288,0.6464705882352941,0.2929411764705882,False
iemocap,43,2,32.0,11.2,1.6,14,362.2,0.4715055705323234,0.4187949143321813,0.4381625441696113,0.0373062447011114,-0.005580736096959,0.9910444329385492,0.0051480309273338,-0.0099315699801957,0.9910444329385492,0.0496205774015195,-0.0052503020674161,0.9910444329385492,0.0518557055533849,-0.0123519225603824,0.9910444329385492,0.3080478015843755,-0.0620887161789659,0.9910444329385492,0.189499769173378,-0.0514058615204978,0.9910444329385492,0.5629411764705883,0.1258823529411765,False
iemocap,43,2,64.0,22.4,3.2,21,466.2,0.4780786663831518,0.4150730372273624,0.4469964664310954,0.055928469845451,-0.004326954287978,0.9910444329385492,0.0453261666518052,-0.0076362905090774,0.9910444329385492,0.0754086725413873,-0.0033196352822216,0.9910444329385492,0.093779934427344,-0.0069408032389941,0.9910444329385492,0.3486652542696377,-0.0828664910273578,0.9910444329385492,0.217585333506812,-0.052384095173218,0.9910444329385492,0.5864705882352942,0.1729411764705883,False
iemocap,43,3,32.0,11.2,1.6,33,595.8,0.4721783561767421,0.4521306704781362,0.4820143884892086,0.008595844823282,-0.005037220798377,0.9973008701007468,0.0266691704186413,-0.0018839974714089,0.9973008701007468,0.0415907470797192,-0.0050225231588192,0.9973008701007468,0.0292989339653489,-0.0047382812911767,0.9973008701007468,0.5533691607369478,-0.0871388296960637,0.9973008701007468,0.2785132521021872,-0.1110134528585646,0.9973008701007468,0.5035928143712576,0.0071856287425151,False
iemocap,43,3,64.0,22.4,3.2,3,193.5,0.2778820095893267,0.1998606549218672,0.3129496402877698,0.0882187920872425,-0.0036920908164248,0.9973008701007468,0.0184584580310183,-0.0052023634621816,0.9973008701007468,0.117223292398792,-0.0068550234188011,0.9973008701007468,0.0951814297497286,-0.0036600220605753,0.9973008701007468,0.5780187445188141,-0.032411210026882,0.9973008701007468,0.312158185952697,-0.0678199858619772,0.9973008701007468,0.5868263473053892,0.1736526946107783,False
iemocap,43,4,32.0,11.2,1.6,2,187.5,0.2667525773195876,0.1183150491082061,0.2230414746543778,0.0456235169231935,-0.0009776151659958,0.9994846138022,0.0200125351896685,-0.0045635176273169,0.9994846138022,0.0605668215336252,-0.0046908723559583,0.9994846138022,0.0597804212033479,-0.0074240544702822,0.9994846138022,0.4059614499589714,-0.0411717976520268,0.9994846138022,0.2809828580269763,-0.0233078689010411,0.9994846138022,0.5122699386503068,0.0245398773006135,False
iemocap,43,4,64.0,22.4,3.2,38,587.7,0.4182003717384666,0.2948691719371075,0.3354838709677419,0.0645229082879377,-0.0001079053590976,0.9994846138022,0.0455076457995976,-0.0033239804190469,0.9994846138022,0.0481976225504546,0.0021720079989213,0.9994846138022,0.0445255849844408,-0.0047878032557492,0.9994846138022,0.3771821178856468,-0.0812323121673402,0.9994846138022,0.2823796026313482,-0.0283887056608415,0.9994846138022,0.5730061349693251,0.1460122699386501,False
iemocap,43,5,32.0,11.2,1.6,10,311.7,0.5054529144022171,0.468976108426592,0.4579439252336448,0.1670999724217692,-0.0047979862258563,0.9998765061155545,0.170797801578505,-0.0119616967833576,0.9998765061155545,0.1266776447283123,-0.008268551075646,0.9998765061155545,0.1173736955782178,-0.0038666574476636,0.9998765061155545,0.7203059604310591,-0.0678994978039254,0.9998765061155545,0.5992430639296206,-0.0082069861135084,0.9998765061155545,0.7021806853582555,0.404361370716511,False
iemocap,43,5,64.0,22.4,3.2,31,582.3,0.5205151750823194,0.4590983275137931,0.4644859813084112,0.1495907149806393,0.0006103813729025,0.9998765061155545,0.1466787311054018,-0.0086413015656813,0.9998765061155545,0.0937556451321041,-0.0033554717124751,0.9998765061155545,0.1643322223988021,-0.010074244995102,0.9998765061155545,0.748964859026795,-0.0580430775804318,0.9998765061155545,0.6309173124527969,-0.0051540335740668,0.9998765061155545,0.6984423676012461,0.3968847352024922,False
iemocap,44,1,32.0,11.2,1.6,35,547.6,0.4648417273044807,0.3731529225357077,0.3674911660777385,0.165412511037532,-0.0029952126213196,0.9836697149306288,0.10640292999064,-0.008420945677376,0.9836697149306288,0.3404921481710516,-0.0014712667397612,0.9836697149306288,0.3148569969828543,-0.0074225597300935,0.9836697149306288,0.6648863971588137,-0.0788702500649443,0.9836697149306288,0.5573472263466868,-0.0458513621495175,0.9836697149306288,0.5841176470588235,0.168235294117647,False
iemocap,44,1,64.0,22.4,3.2,25,490.8,0.2726454014140297,0.215823783521986,0.3878091872791519,0.310756953496647,-0.0039632727744622,0.9836697149306288,0.2648728889213634,-0.0077762074591393,0.9836697149306288,0.3104995410600983,-0.0055352348603133,0.9836697149306288,0.2808273444604903,-0.0017943054479009,0.9836697149306288,0.6468074222615383,-0.0554596936352436,0.9836697149306288,0.5828971922269925,-0.0562990535138883,0.9836697149306288,0.758235294117647,0.516470588235294,False
iemocap,44,2,32.0,11.2,1.6,17,392.0,0.4607499816734851,0.4549068620277144,0.4434628975265017,0.0350584032228763,-0.00105160088367,0.9910444329385492,0.021308775662268,-0.0049190262207782,0.9910444329385492,0.0099224254211311,-0.0057650011345298,0.9910444329385492,0.0025467444691312,-0.0052125137036573,0.9910444329385492,0.3824921775283111,-0.0896595938439027,0.9910444329385492,0.2687512388937154,-0.0625527840064944,0.9910444329385492,0.5541176470588235,0.1082352941176469,False
iemocap,44,2,64.0,22.4,3.2,17,393.8,0.4481709106505936,0.3498169286979933,0.3913427561837456,0.0450392522602028,-0.0053616695340256,0.9910444329385492,0.0457300582010378,-0.0066604707009055,0.9910444329385492,0.0404150912461042,-0.0083141778273254,0.9910444329385492,0.0495182754689584,-0.0108175102622881,0.9910444329385492,0.4152229347149703,-0.0459736432395599,0.9910444329385492,0.2632465578613453,-0.0526156497305351,0.9910444329385492,0.5494117647058824,0.0988235294117647,False
iemocap,44,3,32.0,11.2,1.6,39,527.3,0.4469330762351131,0.4141337759888289,0.4424460431654676,0.1361929013997308,-0.0046882759570476,0.9973008701007468,0.1275386000014073,-0.0057869862971726,0.9973008701007468,0.4298171989166084,-0.0041590777593036,0.9973008701007468,0.3411336272405167,-0.0026690205863452,0.9973008701007468,0.6711755234599373,-0.1137396703534567,0.9973008701007468,0.5491749853261646,-0.1008490526858048,0.9973008701007468,0.6808383233532934,0.3616766467065868,False
iemocap,44,3,64.0,22.4,3.2,40,525.5,0.448171875656443,0.3994891201618958,0.4352517985611511,0.030600923154884,-0.0087777136794655,0.9973008701007468,0.0232150625218515,-0.0135255204728503,0.9973008701007468,0.0907416517875179,-0.0088637231938033,0.9973008701007468,0.0793208227206898,-0.0159752931663701,0.9973008701007468,0.4398982523245006,-0.0716924277758748,0.9973008701007468,0.2035766453907627,-0.1008822287755222,0.9973008701007468,0.5970059880239521,0.1940119760479042,False
iemocap,44,4,32.0,11.2,1.6,38,514.5,0.4930538705318552,0.4221790789558226,0.4368663594470046,0.0626866406217868,-0.0001724419260371,0.9994846138022,0.0338387237272777,0.0014559777703246,0.9994846138022,0.5263961482663368,-0.0034619846156068,0.9994846138022,0.4177262043638655,-0.0088626691570116,0.9994846138022,0.6986220443512708,-0.0865533519504985,0.9994846138022,0.6026123862785999,-0.0524167544597146,0.9994846138022,0.5539877300613496,0.1079754601226992,False
iemocap,44,4,64.0,22.4,3.2,2,189.8,0.2903442065934881,0.1676473507259613,0.2331797235023041,0.0598839322777288,-0.0031509519475431,0.9994846138022,0.062716616373761,-0.0002713879104837,0.9994846138022,0.0542706773990512,-0.0015644659655916,0.9994846138022,0.0275568422769276,-0.0041423238992331,0.9994846138022,0.4590569623358154,-0.0412479783503959,0.9994846138022,0.3206442360138717,-0.058324023605038,0.9994846138022,0.6055214723926381,0.2110429447852762,False
iemocap,44,5,32.0,11.2,1.6,34,461.3,0.5599163403552327,0.5327188091769647,0.5271028037383177,0.2492696869013725,-0.0030646634978402,0.9998765061155545,0.1600903216033717,-0.0024181595882591,0.9998765061155545,0.7259610211926548,-0.0065385506188874,0.9998765061155545,0.5869681871802757,-0.0057190020297542,0.9998765061155545,0.8621526371854489,-0.1647036024706888,0.9998765061155545,0.8228198605241508,-0.0845982199794163,0.9998765061155545,0.7451713395638629,0.4903426791277259,False
iemocap,44,5,64.0,22.4,3.2,14,259.5,0.3628019925280199,0.2392198266281395,0.3168224299065421,0.2678102966527363,-0.0020715382956489,0.9998765061155545,0.1443911271203309,-0.0038127037399061,0.9998765061155545,0.2289685085922914,-0.0026845253302371,0.9998765061155545,0.2709379396388518,-0.0051037532218408,0.9998765061155545,0.7836021497096101,-0.0661430817232487,0.9998765061155545,0.6461525810976001,-0.0684531161967868,0.9998765061155545,0.7345794392523364,0.4691588785046727,False
