dataset,mode,arm,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
iemocap,floor,orth,43,3,16.0,28,92.6,0.5293349897862659,0.5360733331200099,0.5296762589928058,0.03402437380743717,-0.0057705948843358446,0.9973008701007469,0.010409191552371855,-0.0043790801614564945,0.9973008701007469,0.043347300528785104,-0.005990516944410329,0.9973008701007469,0.027565177551004072,-0.012020921468045787,0.9973008701007469,-0.041296841734327794,-0.28059020544911784,0.9973008701007469,0.026375910513196543,-0.13665050296138515,0.9973008701007469
iemocap,floor,orth,43,4,1.0,28,89.9,0.5564975357449825,0.49556572604158344,0.4894009216589862,0.038612742263093525,-0.011707161335389293,0.9994846138022001,0.03360690416836554,-0.01866122262526171,0.9994846138022001,0.5970886866787608,0.0011540206419916599,0.9994846138022001,0.48631216316026016,0.0020662537667518466,0.9994846138022001,0.5853569249254258,-0.19814631548189687,0.9994846138022001,0.5820035794304979,-0.055742313751941164,0.9994846138022001
iemocap,floor,orth,43,4,4.0,26,83.3,0.5485429200139191,0.5099877738962579,0.5004608294930876,0.03235067539975678,-0.009502930230630757,0.9994846138022001,0.03287666189333205,-0.017211146947718414,0.9994846138022001,0.013328953328746729,-0.004270240588761687,0.9994846138022001,0.018693672448262477,-0.006761341098953877,0.9994846138022001,0.15816572855873512,-0.19404827526760104,0.9994846138022001,0.1048427910130213,-0.11918991948553381,0.9994846138022001
iemocap,floor,orth,43,4,16.0,28,84.2,0.5457689315082171,0.49094006329523415,0.48202764976958523,0.03208789318691341,-0.005927167524050314,0.9994846138022001,0.02541919581680252,-0.02014587055572792,0.9994846138022001,-0.007548394184839435,-0.0041170957283572784,0.9994846138022001,0.0007088227434272065,-0.0005957745233363676,0.9994846138022001,0.023883632440764968,-0.35958702756248073,0.9994846138022001,0.045236675391623904,-0.22015085677875612,0.9994846138022001
iemocap,floor,orth,43,5,1.0,29,100.8,0.5671854283773456,0.5543994543700432,0.5514018691588785,0.2944053436219439,-0.003785646707922141,0.9998765061155545,0.22354435307212683,-0.0017396009996434314,0.9998765061155545,0.6348715540493113,-0.0043199823603444765,0.9998765061155545,0.4163461841233971,-0.0014544107822261898,0.9998765061155545,0.7274132043253245,-0.1593011859863639,0.9998765061155545,0.6674273224552344,-0.1138289912412841,0.9998765061155545
iemocap,floor,orth,43,5,4.0,23,78.5,0.5357267868682505,0.5118916801132743,0.5130841121495328,0.269872478992193,-0.003934006107169874,0.9998765061155545,0.21299279176745967,-0.005077370525412239,0.9998765061155545,0.5660754394928779,-0.00040924136797004795,0.9998765061155545,0.5054744157302025,-4.016585937383077e-05,0.9998765061155545,0.6872473018258778,-0.1459858407220226,0.9998765061155545,0.6838884887043999,-0.054702383672635135,0.9998765061155545
iemocap,floor,orth,43,5,16.0,28,95.6,0.5436528064873951,0.517369053221594,0.516822429906542,0.24119734134473325,-0.0041447275655231985,0.9998765061155545,0.1703349171560018,-0.0034126309582017678,0.9998765061155545,0.1466078149713479,0.002573544096125313,0.9998765061155545,0.12792271204833172,0.008670812564905095,0.9998765061155545,0.3620981306723945,-0.22412982796310577,0.9998765061155545,0.32135009274107984,-0.08615765155926824,0.9998765061155545
iemocap,floor,orth,44,1,1.0,15,62.6,0.5252983703299765,0.5145785560615073,0.5,0.33202734524583244,-0.003836014340394822,0.9836697149306288,0.37479801374927235,-0.009925645631965185,0.9836697149306288,0.632359116241092,-0.005523447183124808,0.9836697149306288,0.5463888748853403,-0.0050590369545256975,0.9836697149306288,0.6678895930362002,-0.2287342555919203,0.9836697149306288,0.657697300621773,-0.10592547884781434,0.9836697149306288
iemocap,floor,orth,44,1,4.0,24,84.8,0.5391091104132807,0.5174894425887475,0.5106007067137809,0.06822185786344903,-0.0022206338920802704,0.9836697149306288,0.07231436380420875,-0.004537991356451498,0.9836697149306288,0.663821908187587,0.0013428856664816635,0.9836697149306288,0.5473296340568059,-0.002087247979681739,0.9836697149306288,0.5618906185149464,-0.15254905624730508,0.9836697149306288,0.6455394651578701,-0.07572834531977701,0.9836697149306288
iemocap,floor,orth,44,1,16.0,24,87.2,0.5325742418346582,0.4998140813331111,0.48851590106007065,0.02041240730227767,-0.00424119427255687,0.9836697149306288,0.025565211034798696,-0.008772011310425043,0.9836697149306288,0.02534607998844296,-0.00832085463233001,0.9836697149306288,0.031635899645776955,-0.013805363203606591,0.9836697149306288,0.2010009283128522,-0.37763292375096436,0.9836697149306288,0.25874931861906647,-0.16844900512612893,0.9836697149306288
