dataset,mode,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
iemocap,floor,43,1,2.0,25,41.9,0.5386265587946097,0.5137439071726077,0.5114840989399293,0.05564686848074496,-0.005478221979931752,0.9836697149306288,0.11479154499664579,-0.005561966561595244,0.9836697149306288,0.5988191200069173,-0.0027216270878434035,0.9836697149306288,0.46193705259735207,-0.0073673803231288915,0.9836697149306288,0.49904799202958905,-0.2347923851311493,0.9836697149306288,0.6048806268389221,-0.07000507367872566,0.9836697149306288
iemocap,floor,43,1,4.0,33,48.7,0.5365217268356328,0.5064413708278566,0.5070671378091873,0.04593988217326239,-0.007751255529363177,0.9836697149306288,0.05921212924931152,-0.003963283564789144,0.9836697149306288,0.70188081978434,0.00526682560107139,0.9836697149306288,0.3335130033126604,0.0011127278417085718,0.9836697149306288,0.6431968696060477,-0.15850167486053213,0.9836697149306288,0.6456049921405518,-0.08758811553392842,0.9836697149306288
iemocap,floor,43,1,8.0,25,42.9,0.538185773666108,0.5093887239850438,0.5017667844522968,0.07954945805351554,-0.005149719314396117,0.9836697149306288,0.05607264115783095,-0.007638538129628225,0.9836697149306288,0.024427716727178694,-0.0031231387439810687,0.9836697149306288,0.02884262657530612,-0.0032240390392693774,0.9836697149306288,0.3248300865898124,-0.22499366841038282,0.9836697149306288,0.30013659957602234,-0.06949887502855345,0.9836697149306288
iemocap,floor,43,1,16.0,33,47.4,0.5098414043954251,0.47373651363382674,0.4726148409893993,0.08060052580204768,-0.007967607120407005,0.9836697149306288,0.08720132607361841,-0.004704282758220102,0.9836697149306288,0.04328309087431892,-0.005461706349174422,0.9836697149306288,0.04529036734274061,-0.01016296712251541,0.9836697149306288,0.4079293569221465,-0.22547141177960017,0.9836697149306288,0.44518344777567465,-0.09480979715567162,0.9836697149306288
iemocap,floor,43,2,0.0,31,35.3,0.5542125254325907,0.5330795449890475,0.5273851590106007,0.04146111451983403,-0.0026904894237117505,0.9910444329385492,0.025692746640007535,-0.0035513972877871947,0.9910444329385492,0.053012128855131735,-0.004845171582652963,0.9910444329385492,0.04188049832662488,-0.00515867024102401,0.9910444329385492,0.1524214908665823,-0.27651500800369433,0.9910444329385492,0.12672808953202908,-0.06889183391335474,0.9910444329385492
iemocap,floor,43,2,0.5,32,47.3,0.5585998991677578,0.5314004537251711,0.5335689045936396,0.03914382011948925,-0.004190833284647644,0.9910444329385492,0.03429195710646771,-0.002534292804950433,0.9910444329385492,0.0715216253603006,-0.004118538633589686,0.9910444329385492,0.06547342317621951,-0.009676331197847277,0.9910444329385492,0.05301159770568098,-0.2551739351201284,0.9910444329385492,0.13679348623866527,-0.14818542210797914,0.9910444329385492
iemocap,floor,43,2,1.0,32,48.6,0.5578870948323111,0.5210037238606514,0.5212014134275619,0.026689991708428673,-0.005625772853176558,0.9910444329385492,0.024032156185862297,-0.005026994433437348,0.9910444329385492,0.09446688783712465,-0.005907068291209905,0.9910444329385492,0.07558851935991684,-0.007626750298777019,0.9910444329385492,0.11440100397133868,-0.21722694330491066,0.9910444329385492,0.18611202003673144,-0.08213813738362175,0.9910444329385492
iemocap,floor,43,2,2.0,32,49.1,0.5553773089588258,0.5173443934618739,0.5203180212014135,0.03958530114094849,-0.004011990839786872,0.9910444329385492,0.02331843647174936,-0.0010599016777811388,0.9910444329385492,0.06928427751908262,-0.006860694528105005,0.9910444329385492,0.06236005881359907,-0.010936920363150304,0.9910444329385492,0.18365312194141548,-0.19646289084314172,0.9910444329385492,0.16535474243142434,-0.08449229478372222,0.9910444329385492
iemocap,floor,43,2,4.0,7,21.1,0.5165166623217049,0.46831388338540614,0.4743816254416961,0.04215065259809203,-0.0027964056608559273,0.9910444329385492,0.04753865829655002,-0.007599646293441009,0.9910444329385492,-0.003471939089055631,-0.005092913729807136,0.9910444329385492,0.009276773201881361,-0.008544105632904309,0.9910444329385492,0.08784074954060872,-0.09455107346196667,0.9910444329385492,0.027960940229790454,-0.07497683537506206,0.9910444329385492
iemocap,floor,43,2,8.0,7,21.0,0.501723347785793,0.4544995753211557,0.4620141342756184,0.045432226404178766,-0.003943956890514411,0.9910444329385492,0.0363530674487309,-0.005843756216482476,0.9910444329385492,0.046944874062125,-0.007920299480353776,0.9910444329385492,0.03625126889006558,-0.008873437445985233,0.9910444329385492,0.12916502928398432,-0.07198573917313589,0.9910444329385492,0.058435276907300215,-0.04761383998061086,0.9910444329385492
iemocap,floor,43,2,16.0,16,31.7,0.5455275839536434,0.5065669734901247,0.5079505300353356,0.03446360981101726,-0.0031571690108960215,0.9910444329385492,0.032766888694122254,-0.009835211676484046,0.9910444329385492,0.007580351473308489,-0.009635069822078068,0.9910444329385492,0.02028076364867548,-0.011368327359817187,0.9910444329385492,0.014423732079590135,-0.1617635314817928,0.9910444329385492,0.07411950406635825,-0.08659368925425082,0.9910444329385492
iemocap,floor,43,3,0.0,12,15.7,0.5259990629893597,0.5281107783746198,0.5215827338129496,0.02413784115957407,-0.007597147873216636,0.9973008701007469,0.013730602898932909,-0.005690322815882443,0.9973008701007469,0.0672316852042355,-0.00598904841171688,0.9973008701007469,0.05561767976453358,-0.01205943412562549,0.9973008701007469,0.2056740629714494,-0.1987960138910101,0.9973008701007469,0.13249607662876173,-0.19645115190418605,0.9973008701007469
iemocap,floor,43,3,0.5,18,33.7,0.5283816697794838,0.5193950445052375,0.5062949640287769,0.02714163990830365,-0.00723047352049444,0.9973008701007469,0.026875575910751404,-0.008434256721985722,0.9973008701007469,0.02187137396013017,-0.007769548086543399,0.9973008701007469,0.041655257490581965,-0.01288465163619068,0.9973008701007469,0.1573771181927458,-0.18591978815576238,0.9973008701007469,0.13824006729398186,-0.10990664528362704,0.9973008701007469
iemocap,floor,43,3,1.0,20,36.6,0.5299111975660434,0.5265092784398091,0.5116906474820144,0.03510573221717084,-0.006753146818301303,0.9973008701007469,0.017895816008339005,-0.0007538458247295932,0.9973008701007469,0.04983690675011443,-0.011130244737622697,0.9973008701007469,0.050493967465482736,-0.009470396851657181,0.9973008701007469,0.1352542645820426,-0.18054639848830578,0.9973008701007469,0.11209128979908067,-0.09719949379355719,0.9973008701007469
