dataset,mode,arm,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
iemocap,floor,adv,43,4,16.0,30,80.4,0.4981551465935701,0.4581469920295741,0.45714285714285713,0.23113114897410691,-0.011154167735464848,0.9994846138022001,0.2487630028606368,-0.01586691208304758,0.9994846138022001,0.6377703555267705,0.0027466351203475625,0.9994846138022001,0.4994816828409868,-0.002980900557423838,0.9994846138022001,0.5804445623542531,-0.2949604021185227,0.9994846138022001,0.6098078793013467,-0.14565005197029313,0.9994846138022001
iemocap,floor,adv,43,5,1.0,28,86.0,0.5543503976258739,0.5479868261666674,0.5448598130841121,0.32187653110598424,-0.0037620080143537793,0.9998765061155545,0.2303001856445388,0.0038672217825745925,0.9998765061155545,0.6788921954694618,6.497343953226764e-05,0.9998765061155545,0.4509428131384633,0.0020568697001283054,0.9998765061155545,0.7361555021399887,-0.173203410799048,0.9998765061155545,0.7109309983157495,-0.04326982891278164,0.9998765061155545
iemocap,floor,adv,43,5,4.0,17,60.4,0.5445132797783698,0.5100716014734854,0.5177570093457944,0.25720757341952927,-0.006049561815545501,0.9998765061155545,0.18760180424157968,-0.0037536577467384147,0.9998765061155545,0.6962491117414883,-0.0008594746145945686,0.9998765061155545,0.5228520772237492,-0.0021976230195287494,0.9998765061155545,0.6885722439686195,-0.18226556101858937,0.9998765061155545,0.6771291623912328,-0.08685830992437327,0.9998765061155545
iemocap,floor,adv,43,5,16.0,37,88.4,0.5717542856906642,0.5566498742702541,0.5514018691588785,0.3190197697929319,-0.0037474980278767722,0.9998765061155545,0.39060704287171766,-0.002866089399786609,0.9998765061155545,0.6831245776199572,0.00020322088611368638,0.9998765061155545,0.4247714665003186,0.00026006784687759854,0.9998765061155545,0.6915291228811031,-0.23458608456239805,0.9998765061155545,0.6880241938883821,-0.06908658204758333,0.9998765061155545
iemocap,floor,adv,44,1,1.0,12,48.9,0.525341112581362,0.5104410024051579,0.5008833922261484,0.19673140820492574,-0.0038763672307587926,0.9836697149306288,0.17403923184782455,-0.007884008937449338,0.9836697149306288,0.7273810642236798,-0.0008835992865907638,0.9836697149306288,0.3920112554499837,-0.001884927382358681,0.9836697149306288,0.6935034713944237,-0.17444643251121494,0.9836697149306288,0.6971898833758627,-0.06584825003820316,0.9836697149306288
iemocap,floor,adv,44,1,4.0,15,50.8,0.5215041451472061,0.5047766589978353,0.49381625441696114,0.42831669530793104,-0.003188066347463714,0.9836697149306288,0.35833686844414747,-0.011144077615808823,0.9836697149306288,0.7213048755228104,-0.002641112511943322,0.9836697149306288,0.5787395023587614,-0.00263887533253504,0.9836697149306288,0.6776093246688093,-0.2199883316141067,0.9836697149306288,0.6369531772074623,-0.10853944130921622,0.9836697149306288
iemocap,floor,adv,44,1,16.0,36,85.7,0.523362026740492,0.49580681543577065,0.49381625441696114,0.30113547927768725,-0.007291342671428391,0.9836697149306288,0.5059416315956147,-0.012673757095191474,0.9836697149306288,0.7511128391500398,-0.0034632988156559907,0.9836697149306288,0.4632590735021559,-0.002898847272147953,0.9836697149306288,0.6704068034918653,-0.20610934674722392,0.9836697149306288,0.713054336736707,-0.06289292607266694,0.9836697149306288
iemocap,floor,adv,44,2,1.0,31,85.6,0.5637915277613932,0.5427192225286859,0.5424028268551236,0.031166910144311832,-0.00720997131098422,0.9910444329385492,0.018861434728497994,-0.008604680507130036,0.9910444329385492,0.06567021940642148,-0.00806802726695599,0.9910444329385492,0.04286840908360723,-0.01657507875255393,0.9910444329385492,0.23095163878104352,-0.2186223522311398,0.9910444329385492,0.21771153195583393,-0.08451565802825345,0.9910444329385492
iemocap,floor,adv,44,2,4.0,31,82.0,0.550153821357502,0.5280246107142299,0.5273851590106007,0.022489854836733048,-0.004559635630071002,0.9910444329385492,0.019501074958927056,-0.01045720171299902,0.9910444329385492,0.09017644498822519,-0.008541456883547238,0.9910444329385492,0.06476561586806284,-0.01538785226326811,0.9910444329385492,0.2734133933674753,-0.22295861901168157,0.9910444329385492,0.28639543572332915,-0.0903021788918571,0.9910444329385492
iemocap,floor,adv,44,2,16.0,25,75.9,0.5697104337825393,0.5380776625656525,0.5441696113074205,0.03182486764911596,-0.006374590138878311,0.9910444329385492,0.07375354703818737,-0.01407532563762548,0.9910444329385492,0.13346139279680214,-0.006815693883858054,0.9910444329385492,0.13207081260092657,-0.012020133181352644,0.9910444329385492,0.17468249056036933,-0.31345616788164665,0.9910444329385492,0.24520918795902158,-0.11210957432880109,0.9910444329385492
iemocap,floor,adv,44,3,1.0,24,82.1,0.48513089355751515,0.49425276933872686,0.4766187050359712,0.03237339222126134,-0.0050289121302100614,0.9973008701007469,0.01318325198143877,-0.005278014568071088,0.9973008701007469,0.09710548862546664,-0.007279357665257891,0.9973008701007469,0.08063598715330211,-0.01076642655575033,0.9973008701007469,0.17876124791595804,-0.22646639049556727,0.9973008701007469,0.19227158433977698,-0.08083245394193206,0.9973008701007469
iemocap,floor,adv,44,3,4.0,8,41.7,0.454888023544342,0.4581326579896634,0.44154676258992803,0.06299555901762588,-0.0063092138674827325,0.9973008701007469,0.03657375216430481,-0.006210186917250171,0.9973008701007469,0.12416667178223728,-0.00790827336609734,0.9973008701007469,0.10614064103019927,-0.014745282131659598,0.9973008701007469,0.19134334008537335,-0.15174559810214072,0.9973008701007469,0.14763825086778193,-0.05288985655328671,0.9973008701007469
iemocap,floor,adv,44,3,16.0,21,70.4,0.47490026878453784,0.462603209416662,0.454136690647482,0.03232830587015478,-0.006015704244553888,0.9973008701007469,0.0056211555347458475,-0.002085360039754014,0.9973008701007469,0.0983243378099381,-0.008032298378256586,0.9973008701007469,0.07512200557521631,-0.0030519286364514286,0.9973008701007469,0.14427217238644607,-0.22566507426345406,0.9973008701007469,0.10711503883961093,-0.11914418255252035,0.9973008701007469
iemocap,floor,adv,44,4,1.0,35,88.5,0.5624380309937437,0.5255070891471914,0.5133640552995392,0.05752596812645072,-0.008055340378956166,0.9994846138022001,0.16006710630420495,-0.006671854281863676,0.9994846138022001,0.6382599909073281,6.321141975851319e-06,0.9994846138022001,0.4657380945066856,0.0026867909663040868,0.9994846138022001,0.5703809579209138,-0.24325637071663453,0.9994846138022001,0.6097583056482624,-0.10949146889915828,0.9994846138022001
iemocap,floor,adv,44,4,4.0,25,77.4,0.5331832893176522,0.48474711435762047,0.47465437788018433,0.11385193352334444,-0.0028266247812166467,0.9994846138022001,0.20419108265012653,-0.0013526548442989172,0.9994846138022001,0.6231896211287286,0.0010933919565682126,0.9994846138022001,0.4101917124997815,0.002148769757907232,0.9994846138022001,0.5636189408291182,-0.14518691628596125,0.9994846138022001,0.635504760727106,-0.05434208346873104,0.9994846138022001
iemocap,floor,adv,44,4,16.0,24,69.1,0.5367822047425536,0.4870594278936381,0.4783410138248848,0.3227876069750236,0.0012224283367220368,0.9994846138022001,0.3177720951949672,-0.012622962652343639,0.9994846138022001,0.6102252867505749,0.0014172852990774754,0.9994846138022001,0.4670875664257287,-0.00019885074045045137,0.9994846138022001,0.5504819549460699,-0.18286688877643653,0.9994846138022001,0.6114940366622794,-0.07902674534003118,0.9994846138022001
iemocap,floor,adv,44,5,1.0,25,65.3,0.5658195996969243,0.5422978318904917,0.5411214953271029,0.3086105711782773,-0.0044380782117608986,0.9998765061155545,0.24551087182290754,-0.009842437356477718,0.9998765061155545,0.673627579063049,-0.0015198400000852041,0.9998765061155545,0.3909467915170307,0.0018842196341483097,0.9998765061155545,0.6797660217344199,-0.19904329873572324,0.9998765061155545,0.6664183024210186,-0.07367466419676594,0.9998765061155545
iemocap,floor,adv,44,5,4.0,22,58.3,0.5433256623627364,0.5244320635045365,0.5205607476635514,0.46375116073555966,-0.009429605881184133,0.9998765061155545,0.21652517713144892,-0.01271301293506888,0.9998765061155545,0.6703078107752242,-0.002125445396939374,0.9998765061155545,0.471186996296033,-0.001681411498992147,0.9998765061155545,0.7314749242790379,-0.20728712354851997,0.9998765061155545,0.6954663074616841,-0.09552704892201158,0.9998765061155545
iemocap,floor,adv,44,5,16.0,18,43.3,0.582723248134458,0.5675102158888297,0.5626168224299065,0.4250012157703098,-0.00533122569725164,0.9998765061155545,0.4250459308547372,-0.01732804537961774,0.9998765061155545,0.684498082986495,0.002228715527679337,0.9998765061155545,0.5064236379437134,-0.006362446764554774,0.9998765061155545,0.7012646645264256,-0.22406765917810978,0.9998765061155545,0.7133441806942418,-0.07502781387731672,0.9998765061155545
