dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,48,3,10,0.6809,0.6809,1,1,24.2393,113.5991,0.5333430100807206,0.5152877697841727,0.03264988852937478,-0.007509255874138088
iemocap,48,3,10,0.0,0.6809,0,1,24.2393,113.5991,0.5297897098039155,0.5170863309352518,0.16238972709786248,-0.008543612918124888
iemocap,48,3,10,0.1,0.6809,0,1,24.2393,113.5991,0.5323542385037137,0.5197841726618705,0.13878326349008518,-0.008458215361067056
iemocap,48,3,10,0.2,0.6809,0,1,24.2393,113.5991,0.5319596466457073,0.5188848920863309,0.11637111641787146,-0.008319350351460031
iemocap,48,3,10,0.3,0.6809,0,1,24.2393,113.5991,0.5326565781782688,0.5188848920863309,0.09542648579001911,-0.008142366519228617
iemocap,48,3,10,0.5,0.6809,0,1,24.2393,113.5991,0.5266843755292842,0.5098920863309353,0.05901507562703101,-0.007735093540136351
iemocap,48,3,10,0.7,0.6809,0,1,24.2393,113.5991,0.5334531277895225,0.5152877697841727,0.030281083671726328,-0.007459840156536446
iemocap,48,3,10,1.0,0.6809,0,1,24.2393,113.5991,0.5187777120739346,0.49640287769784175,0.004103521033796742,-0.006726799469523703
iemocap,48,3,20,0.8102,0.8102,1,1,24.2393,113.5991,0.5253208498297885,0.5035971223021583,0.016013229602680368,-0.008217627055038701
iemocap,48,3,20,0.0,0.8102,0,1,24.2393,113.5991,0.5297897098039155,0.5170863309352518,0.16238972709786248,-0.008543612918124888
iemocap,48,3,20,0.1,0.8102,0,1,24.2393,113.5991,0.5291875768004666,0.5161870503597122,0.13785739052014812,-0.008601208761109591
iemocap,48,3,20,0.2,0.8102,0,1,24.2393,113.5991,0.5319672989364053,0.5170863309352518,0.11489722056129448,-0.008622787402265075
iemocap,48,3,20,0.3,0.8102,0,1,24.2393,113.5991,0.5314138776512767,0.5161870503597122,0.09348143310217527,-0.00862880054494819
iemocap,48,3,20,0.5,0.8102,0,1,24.2393,113.5991,0.5306937522164434,0.512589928057554,0.05607656183808307,-0.00852876731044283
iemocap,48,3,20,0.7,0.8102,0,1,24.2393,113.5991,0.5326635923698995,0.512589928057554,0.027529260220757745,-0.008419640703769327
iemocap,48,3,20,1.0,0.8102,0,1,24.2393,113.5991,0.5251132301224803,0.5,0.0035617550999920145,-0.00774031920021323
