dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,48,5,5,0.5,0.3192,0,1,6.9108,73.6817,0.5797164895838701,0.5476635514018692,0.11054277449439398,-0.004417163156382409
iemocap,48,5,5,0.7,0.3192,0,1,6.9108,73.6817,0.5629074373111553,0.5289719626168224,0.06417294749256564,-0.0041963899608511435
iemocap,48,5,5,1.0,0.3192,0,1,6.9108,73.6817,0.5309260268413412,0.4897196261682243,0.02459563447041213,-0.004088961771011923
iemocap,48,5,10,0.484,0.484,1,1,6.9108,73.6817,0.5695620189146954,0.5364485981308411,0.11499237252379135,-0.003991274083514518
iemocap,48,5,10,0.0,0.484,0,1,6.9108,73.6817,0.5910225665847921,0.5616822429906542,0.2798850456839096,-0.0035822502429897485
iemocap,48,5,10,0.1,0.484,0,1,6.9108,73.6817,0.5886414282017323,0.5588785046728972,0.24160440389271276,-0.0038354723879582275
iemocap,48,5,10,0.2,0.484,0,1,6.9108,73.6817,0.5893740722951858,0.5598130841121496,0.2049680900764882,-0.004016851745736294
iemocap,48,5,10,0.3,0.484,0,1,6.9108,73.6817,0.5780751577414452,0.5467289719626168,0.1706023602700717,-0.0040163421349811435
iemocap,48,5,10,0.5,0.484,0,1,6.9108,73.6817,0.5660096636791718,0.5327102803738317,0.11065251309612245,-0.003982295446980477
iemocap,48,5,10,0.7,0.484,0,1,6.9108,73.6817,0.5556212954021666,0.5205607476635514,0.0637136609476856,-0.003893983607191287
iemocap,48,5,10,1.0,0.484,0,1,6.9108,73.6817,0.5394404895394916,0.5018691588785047,0.020277484437093984,-0.003984166606435857
iemocap,48,5,20,0.6523,0.6523,1,1,6.9108,73.6817,0.5713295367861277,0.5364485981308411,0.07537329747775734,-0.0038364676371273054
iemocap,48,5,20,0.0,0.6523,0,1,6.9108,73.6817,0.5910225665847921,0.5616822429906542,0.2798850456839096,-0.0035822502429897485
iemocap,48,5,20,0.1,0.6523,0,1,6.9108,73.6817,0.5872585052471515,0.5560747663551402,0.24211525502113085,-0.003836168040160959
iemocap,48,5,20,0.2,0.6523,0,1,6.9108,73.6817,0.5897267781255915,0.5588785046728972,0.2059457668124709,-0.004072198774447755
iemocap,48,5,20,0.3,0.6523,0,1,6.9108,73.6817,0.5902125131350732,0.5588785046728972,0.17203988060920838,-0.004230816584794517
iemocap,48,5,20,0.5,0.6523,0,1,6.9108,73.6817,0.5796157526513599,0.5457943925233645,0.112622775699454,-0.0040779156287348295
iemocap,48,5,20,0.7,0.6523,0,1,6.9108,73.6817,0.5639593864762991,0.5280373831775701,0.0652525206322927,-0.003688887908054661
iemocap,48,5,20,1.0,0.6523,0,1,6.9108,73.6817,0.5548614464344527,0.5158878504672897,0.021110125272526536,-0.002235185569183673
