dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,49,1,5,1.0,0.2908,0,1,9.2315,112.5871,0.5515068529984528,0.4832155477031802,-0.0006411410816000718,-0.0038484922115866738
iemocap,49,1,10,0.4505,0.4505,1,1,9.2315,112.5871,0.5417002467666943,0.48939929328621906,0.11083311840123633,-0.005083882901058767
iemocap,49,1,10,0.0,0.4505,0,1,9.2315,112.5871,0.5483680199921288,0.4991166077738516,0.2547250975636436,-0.004448909228643383
iemocap,49,1,10,0.1,0.4505,0,1,9.2315,112.5871,0.5445314008287085,0.49381625441696114,0.22146689094054883,-0.0045311431867520735
iemocap,49,1,10,0.2,0.4505,0,1,9.2315,112.5871,0.5421053654985128,0.4902826855123675,0.18828768262280804,-0.004634553373937811
iemocap,49,1,10,0.3,0.4505,0,1,9.2315,112.5871,0.5478203380021545,0.49469964664310956,0.1559329381712773,-0.004773887926828091
iemocap,49,1,10,0.5,0.4505,0,1,9.2315,112.5871,0.5433632343300109,0.4911660777385159,0.09702814319789288,-0.0052011919968756315
iemocap,49,1,10,0.7,0.4505,0,1,9.2315,112.5871,0.5382289476941715,0.48586572438162545,0.04826872614363742,-0.005739245827962147
iemocap,49,1,10,1.0,0.4505,0,1,9.2315,112.5871,0.5387413115581982,0.4832155477031802,0.001752076376205336,-0.00664629981382292
iemocap,49,1,20,0.6212,0.6212,1,1,9.2315,112.5871,0.5475722494390308,0.4902826855123675,0.0659014261933859,-0.003985358389850813
iemocap,49,1,20,0.0,0.6212,0,1,9.2315,112.5871,0.5483680199921288,0.4991166077738516,0.2547250975636436,-0.004448909228643383
iemocap,49,1,20,0.1,0.6212,0,1,9.2315,112.5871,0.5497192273566496,0.4991166077738516,0.22058263322247462,-0.004361252649199732
iemocap,49,1,20,0.2,0.6212,0,1,9.2315,112.5871,0.5501557128130588,0.49734982332155475,0.18737109573819077,-0.004282734674130095
iemocap,49,1,20,0.3,0.6212,0,1,9.2315,112.5871,0.5473420188764495,0.4929328621908127,0.15528658662483275,-0.004182571317089323
iemocap,49,1,20,0.5,0.6212,0,1,9.2315,112.5871,0.547297589867425,0.48939929328621906,0.09651865701567686,-0.003995489343666447
iemocap,49,1,20,0.7,0.6212,0,1,9.2315,112.5871,0.5500445162794937,0.4911660777385159,0.04827519400624358,-0.0040542136731752665
iemocap,49,1,20,1.0,0.6212,0,1,9.2315,112.5871,0.5482613039735376,0.48498233215547704,0.0022372212483652287,-0.004499182264840473
