dataset,mode,arm,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
ravdess,floor,adv,43,4,16.0,23,45.2,0.37187499999999996,0.33335376980909726,0.37333333333333335,0.6308135493016307,-0.08358427708495464,2.3219280948873626,0.018961426877520893,-0.0785212167113083,2.3219280948873626,0.9985933999086101,-0.03407392892157057,2.3219280948873626,0.511108043210986,-0.04144458827498054,2.3219280948873626,1.5598579873011271,-1.0391786036953654,2.3219280948873626,0.9984090940994961,-0.3039318324178266,2.3219280948873626
ravdess,floor,adv,43,5,1.0,27,62.4,0.34765625,0.3275540695888773,0.35833333333333334,0.2528928516997142,-0.004567922792379608,2.0,-0.0037386734936473154,-0.03928383189791562,2.0,1.2301821104545971,-0.021590601037455137,2.0,0.43710024863138974,-0.06197582725798556,2.0,1.4717381974307,-0.9446900854382072,2.0,1.2502030854638755,-0.1845767656619195,2.0
ravdess,floor,adv,43,5,4.0,30,62.1,0.328125,0.3063202610396716,0.3416666666666667,0.6023890931493918,-0.027364893954501923,2.0,-0.013246372137805995,-0.020646847024310855,2.0,1.4067399438690358,-0.03202179476402556,2.0,0.4867567916551496,-0.029462352713593543,2.0,1.5315678317571302,-1.0002836323248254,2.0,1.248803945516661,-0.26611965718565633,2.0
ravdess,floor,adv,43,5,16.0,23,48.5,0.3046875,0.28515888366952197,0.32083333333333336,0.8277532436540438,-0.03936138714127546,2.0,0.2583290966296945,-0.04307964220291094,2.0,1.3995072977470744,-0.038639964455216,2.0,0.3818507945078442,-0.0195732495480061,2.0,1.6257389518203471,-1.3184166681123193,2.0,1.2962212021617017,-0.20692392488285005,2.0
ravdess,floor,adv,44,1,1.0,20,49.4,0.30625,0.26934088415369123,0.3233333333333333,0.17938652020098278,-0.024250108540857518,2.3219280948873626,0.014205191441144294,-0.05319100891794459,2.3219280948873626,1.0510408077023121,-0.028321132546994754,2.3219280948873626,0.7254582466094102,-0.05381726817469845,2.3219280948873626,1.3386317624427333,-0.546885148274697,2.3219280948873626,1.0897944091229854,-0.17740811428154268,2.3219280948873626
ravdess,floor,adv,44,1,4.0,22,45.9,0.30000000000000004,0.2603572003381225,0.31666666666666665,0.2467218793041055,-0.03052537514036091,2.3219280948873626,0.04968513093628513,-0.04812671228261145,2.3219280948873626,1.0641476349191181,-0.03262174856785105,2.3219280948873626,0.7411097314709181,-0.0502442610692575,2.3219280948873626,1.3546980690605586,-0.5851883553194868,2.3219280948873626,0.8618088503947707,-0.18909405169266513,2.3219280948873626
ravdess,floor,adv,44,1,16.0,8,23.8,0.265625,0.19407667481043533,0.28,0.8780641998879264,-0.0345840005719702,2.3219280948873626,0.2914358617791839,-0.06700169960614577,2.3219280948873626,0.9959423117527797,-0.021821307554001468,2.3219280948873626,0.46152905991970483,-0.054015359611502944,2.3219280948873626,1.2916606148009586,-0.37103531326096695,2.3219280948873626,0.8882350114428006,-0.17400739846338986,2.3219280948873626
ravdess,floor,adv,44,2,1.0,10,26.8,0.25937499999999997,0.19196596029716234,0.27666666666666667,0.10442355400706615,-0.03254507578796373,2.3219280948873626,0.015153912525351476,-0.08518111694799169,2.3219280948873626,0.9377735626602468,-0.03997222783021037,2.3219280948873626,0.6472584309799541,-0.04866074386636576,2.3219280948873626,1.756856786587669,-0.4401048294945702,2.3219280948873626,1.2849715807143298,-0.1412637851608629,2.3219280948873626
ravdess,floor,adv,44,2,4.0,10,26.4,0.22187500000000002,0.1578905124191563,0.23666666666666666,0.34798818126738684,-0.03588733984894521,2.3219280948873626,0.03888017170856406,-0.08447640129921563,2.3219280948873626,0.9295079837326465,-0.039761591926488205,2.3219280948873626,0.6710194047085964,-0.05495582515968023,2.3219280948873626,1.6643886808310633,-0.3057042109873396,2.3219280948873626,1.2182956719519986,-0.16333202161743943,2.3219280948873626
ravdess,floor,adv,44,2,16.0,33,51.1,0.265625,0.241353265127758,0.27666666666666667,1.0253869194861738,-0.05851113818692211,2.3219280948873626,0.3068240760071834,-0.054349829721804355,2.3219280948873626,1.2475677917262156,-0.07078669252939251,2.3219280948873626,0.6919433137640181,-0.05128467905023104,2.3219280948873626,1.8722604622902341,-0.7028187920314997,2.3219280948873626,1.3730944607481603,-0.22870827666335103,2.3219280948873626
ravdess,floor,adv,44,3,1.0,27,49.2,0.33125,0.316858409843931,0.3333333333333333,0.1553445497623822,-0.04186515315771411,2.3219280948873626,0.03033500591192073,-0.09304786034788748,2.3219280948873626,1.2344976205756646,-0.039590960560774935,2.3219280948873626,0.6470630525724068,-0.07736347099589169,2.3219280948873626,1.5943147754750329,-1.1540021958402806,2.3219280948873626,1.3402488860743822,-0.3052068394077052,2.3219280948873626
ravdess,floor,adv,44,3,4.0,20,35.9,0.3375,0.32529815769728593,0.35333333333333333,0.3896183310024228,-0.03555304710495122,2.3219280948873626,0.03554266713942056,-0.06572290963943361,2.3219280948873626,0.890956245211725,-0.004855405656129186,2.3219280948873626,0.5599177979891314,-0.0589238256531468,2.3219280948873626,1.508786004551618,-0.49132795394041207,2.3219280948873626,0.9324268381759335,-0.15282229509378675,2.3219280948873626
ravdess,floor,adv,44,3,16.0,23,44.4,0.25625,0.22266214236140774,0.26666666666666666,0.8192063292525407,-0.04877339067552322,2.3219280948873626,0.3380734285749618,-0.04705910936056945,2.3219280948873626,1.3688211102862808,-0.06828661429396643,2.3219280948873626,0.8418563143195037,-0.08698348524372612,2.3219280948873626,1.7014605161521135,-0.588278259973134,2.3219280948873626,1.2721484301013744,-0.17043641267337772,2.3219280948873626
ravdess,floor,adv,44,4,1.0,25,50.4,0.33749999999999997,0.2932462807135252,0.36,0.06034543169522433,-0.014045231901773203,2.3219280948873626,-0.006409680926918515,-0.05881498839295407,2.3219280948873626,0.7224841792878003,-0.00926561390200309,2.3219280948873626,0.5370610637283944,-0.044943853139441714,2.3219280948873626,1.4889902443594676,-0.6273329599881974,2.3219280948873626,0.9122156582868424,-0.15879465356494915,2.3219280948873626
ravdess,floor,adv,44,4,4.0,32,53.6,0.375,0.33702206583775834,0.38666666666666666,0.2007905658051179,-0.017637799969231427,2.3219280948873626,0.021642291556401627,-0.04796743192247277,2.3219280948873626,0.8409241189491972,-0.009013106313814134,2.3219280948873626,0.6291680330612528,-0.034404231493991855,2.3219280948873626,1.5580096675042534,-0.47013558651273435,2.3219280948873626,1.145393593142913,-0.14821334116593654,2.3219280948873626
ravdess,floor,adv,44,4,16.0,16,36.2,0.3125,0.2580565777480478,0.31666666666666665,0.48343725332852405,-0.016785703544295316,2.3219280948873626,0.005353589663729785,-0.026590183954455338,2.3219280948873626,0.9259109733574045,-0.01925440040635884,2.3219280948873626,0.6013190534033372,-0.0614482030323078,2.3219280948873626,1.3018826451918235,-0.7397704691930409,2.3219280948873626,0.9855050264733527,-0.10864371605779954,2.3219280948873626
ravdess,floor,adv,44,5,1.0,22,48.1,0.33984375,0.3218094933417882,0.35833333333333334,0.3002270223026755,-0.015997645437001218,2.0,-0.015245698071135738,-0.008713515424427776,2.0,1.454193232642528,-0.027933387834677248,2.0,0.6841781713002126,-0.022662427766004356,2.0,1.642155518104161,-0.806384920631313,2.0,1.345417896620897,-0.07716962228832713,2.0
