dataset,mode,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
ravdess,floor,42,3,16.0,21,10.6,0.21250000000000002,0.12285030758714968,0.22666666666666666,0.7845825508317039,-0.019173964722594583,2.3219280948873626,0.4205442472383336,-0.01931440294903597,2.3219280948873626,0.8415354851909322,-0.05974553694713958,2.3219280948873626,0.3713376598360574,-0.0335182346751175,2.3219280948873626,1.7453143124764923,-0.4741214018410025,2.3219280948873626,1.0619380041539022,-0.20473284009036385,2.3219280948873626
ravdess,floor,42,4,0.0,17,6.6,0.33437500000000003,0.28321957845800766,0.35,0.19604904122904943,-0.03156556050477821,2.3219280948873626,0.06569699143067442,-0.052485004329713814,2.3219280948873626,0.829656329260477,-0.06543129046668872,2.3219280948873626,0.48221862156273176,-0.04454711934358624,2.3219280948873626,1.30315877414064,-0.6282034238892242,2.3219280948873626,1.0495938530029847,-0.21051768498121248,2.3219280948873626
ravdess,floor,42,4,0.5,18,8.4,0.334375,0.28917795878033414,0.35,0.11893065134072645,-0.0175945217509903,2.3219280948873626,0.02491145894414082,-0.05663921763094315,2.3219280948873626,0.881014314446021,-0.04542590530644741,2.3219280948873626,0.39818522799175216,-0.017931123462631593,2.3219280948873626,1.4261914694700057,-0.5234246462339636,2.3219280948873626,0.8120714517736318,-0.19154480790704564,2.3219280948873626
ravdess,floor,42,4,1.0,20,10.8,0.303125,0.2235545692162482,0.32,0.12034471736074304,-0.023714393041606385,2.3219280948873626,0.03850654834686207,-0.026028931442945602,2.3219280948873626,0.7296899945683435,-0.03639467726786938,2.3219280948873626,0.38991139445263334,-0.03394600318543217,2.3219280948873626,1.5033784775010397,-0.9474084555679712,2.3219280948873626,0.9719555441808736,-0.220491724747224,2.3219280948873626
ravdess,floor,42,4,2.0,17,9.5,0.33124999999999993,0.26508292631460373,0.35333333333333333,0.10655359947328957,-0.027149511195814657,2.3219280948873626,0.04414063243954658,-0.06304088131004493,2.3219280948873626,0.45513435224847076,-0.06869886924743307,2.3219280948873626,0.16830672878114283,-0.03258527310868553,2.3219280948873626,1.2911892429474734,-0.6558577000267998,2.3219280948873626,0.4108328338053897,-0.21544562606384066,2.3219280948873626
ravdess,floor,42,4,4.0,22,10.9,0.321875,0.2432504076606932,0.3433333333333333,0.19288406034479566,-0.05573936449916861,2.3219280948873626,0.040294296392892726,-0.03683093359009293,2.3219280948873626,0.41230300443951595,-0.02797519104321733,2.3219280948873626,0.2748924749453838,-0.03039111086941526,2.3219280948873626,1.4652433666852747,-0.5641225580771558,2.3219280948873626,0.7885645721890693,-0.22668066515716978,2.3219280948873626
ravdess,floor,42,4,8.0,1,3.8,0.125,0.029411764705882353,0.13333333333333333,0.37992857245880685,-0.025183146880931595,2.3219280948873626,0.2354241276420601,-0.018504455553367993,2.3219280948873626,0.4511264599912954,-0.03848911556262058,2.3219280948873626,0.25223916225007814,-0.02377196672788795,2.3219280948873626,1.9966052107364975,-1.1776009416913258,2.3219280948873626,1.169906292299293,-0.26124674582063623,2.3219280948873626
ravdess,floor,42,4,16.0,28,13.3,0.24375,0.13881190093473061,0.25666666666666665,0.27841204158386956,-0.03874136516593207,2.3219280948873626,0.03673494246502296,-0.022949317929447766,2.3219280948873626,0.7974064635719142,-0.031036946002686694,2.3219280948873626,0.32065131417786397,-0.051535158202595355,2.3219280948873626,1.7578453724334904,-0.7359741349318027,2.3219280948873626,1.150042240278682,-0.2966181388049236,2.3219280948873626
ravdess,floor,42,5,0.0,24,8.4,0.32421875,0.2893920489264412,0.3375,0.2665071222192197,-0.0597396419866798,2.0,-0.019932776487775694,-0.04601290385027346,2.0,1.132434221848183,-0.08107897287361165,2.0,0.5360461281738627,-0.010823834751685357,2.0,1.5826960710914821,-0.9525658526202134,2.0,1.2138807522920865,-0.27483741892160163,2.0
ravdess,floor,42,5,0.5,29,14.9,0.38671875,0.38253997009431795,0.39166666666666666,0.11130481280007132,-0.037707276737935835,2.0,-0.003568348943756572,-0.042435380245937626,2.0,1.2200910415246131,-0.022718875165239183,2.0,0.5108452858760395,-0.014714609192166161,2.0,1.5012828807779706,-0.8059749680333148,2.0,1.1289239224346508,-0.27298105359931313,2.0
