dataset,mode,arm,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
cremad,floor,orth,44,1,1.0,35,19.4,0.5578703703703703,0.5525344614771063,0.5562330623306233,0.2688684679894009,-0.04329546090727643,4.169925001442313,0.2774778846888619,-0.05005444687117144,4.169925001442313,1.7839699200110677,-0.041679715946186136,4.169925001442313,1.613703648994775,-0.03236767046042566,4.169925001442313,1.6044624057644858,-2.120563236679862,4.169925001442313,1.9841428324191277,-0.3492994663443145,4.169925001442313
cremad,floor,orth,44,1,4.0,32,18.8,0.5527998236331569,0.5484911794602757,0.551490514905149,0.2881612249529377,-0.05131175965051593,4.169925001442313,0.29128310866767615,-0.0468263312782371,4.169925001442313,0.11039398621588692,-0.05989824599132021,4.169925001442313,0.10908491225026573,-0.039770192401935134,4.169925001442313,0.25712849517703873,-1.861397625341648,4.169925001442313,0.44418838031787455,-0.35834103716612375,4.169925001442313
cremad,floor,orth,44,1,16.0,32,19.5,0.5025352733686067,0.4953309373889554,0.5,0.2970684478205001,-0.041048691208960264,4.169925001442313,0.3126402127664596,-0.02885569222533846,4.169925001442313,-0.03601399294113339,-0.10221555588212272,4.169925001442313,-0.004218217699950344,-0.07729271103529545,4.169925001442313,0.005435893723221064,-2.51691291731953,4.169925001442313,0.6680708103678712,-0.29583810447129366,4.169925001442313
cremad,floor,orth,44,2,1.0,36,18.9,0.5333579426602683,0.5295098805585988,0.5301694915254237,0.3322183392839637,-0.05400609042763804,4.1699193444441836,0.31052834051858946,-0.04355798658067478,4.1699193444441836,0.8691004735059673,-0.03945453052430814,4.1699193444441836,0.7511408073864008,-0.03224365493620862,4.1699193444441836,0.9362430246599551,-1.9958538406097635,4.1699193444441836,1.251878732236051,-0.3202301672650565,4.1699193444441836
cremad,floor,orth,44,2,4.0,20,14.1,0.46874923095853327,0.4581127991116409,0.46440677966101696,0.33204946488841713,-0.045331100171004834,4.1699193444441836,0.3057414613777101,-0.026991647011493924,4.1699193444441836,0.20957677454045953,-0.061976749027270905,4.1699193444441836,0.11525039031666395,-0.04724337227720721,4.1699193444441836,0.3873659090621895,-2.4206239425675653,4.1699193444441836,0.7313429188067304,-0.5092497607735877,4.1699193444441836
cremad,floor,orth,44,2,16.0,32,19.1,0.46872154546573147,0.42874444756141683,0.4616949152542373,0.3106118255344428,-0.04881715948843102,4.1699193444441836,0.25512137813663216,-0.04741319221271478,4.1699193444441836,0.12370138610654369,-0.06677806356912352,4.1699193444441836,0.10205302327769505,-0.03646307629143042,4.1699193444441836,0.5202654275228227,-2.010487041998961,4.1699193444441836,0.8726233283733764,-0.3534279461923848,4.1699193444441836
cremad,floor,orth,44,3,1.0,35,19.4,0.6163713547434476,0.6142278235634332,0.6149152542372881,0.17381721907292258,-0.03939829535210748,4.1699193444441836,0.08785763898820864,-0.026209334343642254,4.1699193444441836,1.807814296270144,-0.03823914004329154,4.1699193444441836,1.6746946195727404,-0.030318441634670457,4.1699193444441836,1.7528437239383052,-2.0263227028475015,4.1699193444441836,1.9685021651779389,-0.2798106383886365,4.1699193444441836
cremad,floor,orth,44,3,4.0,33,18.9,0.5875907468930724,0.5848299053365739,0.5857627118644068,0.11779563536939719,-0.03813797283652942,4.1699193444441836,0.07698884679476858,-0.03430613019673867,4.1699193444441836,0.7540651895931889,-0.031189137434845193,4.1699193444441836,0.5843947587247698,-0.04462740336328608,4.1699193444441836,0.47793487020015446,-2.3286412773036442,4.1699193444441836,0.9280512564787262,-0.3262188516306379,4.1699193444441836
cremad,floor,orth,44,3,16.0,33,19.4,0.5159560723514212,0.4808175469446327,0.511864406779661,0.12296931065598038,-0.03268620734355032,4.1699193444441836,0.10304784336900674,-0.025353069609369783,4.1699193444441836,-0.029528437129695995,-0.07060514461235545,4.1699193444441836,-0.003642651130657981,-0.025570671742132234,4.1699193444441836,-0.4597752242183306,-1.9079409622797758,4.1699193444441836,0.18708833878758835,-0.34333428436518876,4.1699193444441836
cremad,floor,orth,44,4,1.0,40,19.4,0.5554941002949852,0.5440823554524478,0.5517464424320828,0.20378654642013228,-0.030481692446425512,4.247550686408009,0.236408194287141,-0.034170042670112366,4.247550686408009,1.3247034989732343,-0.06401986522669123,4.247550686408009,1.1858988110569504,-0.04997275148693525,4.247550686408009,1.420449557862252,-1.872415469087855,4.247550686408009,1.6705621651658453,-0.2846715619402227,4.247550686408009
