dataset,mode,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,c_style_linear_mi_lb_bits,c_style_linear_control_bits,c_style_linear_entropy_bits,c_style_mlp_mi_lb_bits,c_style_mlp_control_bits,c_style_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
cremad,floor,42,2,2.0,38,74.9,0.5897317583364095,0.5828595787739398,0.5864406779661017,0.16999784425595088,-0.03784519722835089,4.1699193444441836,0.14860125761014675,-0.040879798018611524,4.1699193444441836,0.6074185436779018,-0.02700463473296999,4.1699193444441836,0.4112708298481613,-0.043876126054521514,4.1699193444441836,0.7102813584387966,-1.7346174576550544,4.1699193444441836,1.0970284465430766,-0.2604980895065667,4.1699193444441836
cremad,floor,42,2,4.0,34,74.5,0.5564784053156147,0.5358367087417153,0.5511864406779661,0.17052117406148604,-0.0384897623962166,4.1699193444441836,0.17575641181103752,-0.04730900313840891,4.1699193444441836,0.028372852461964193,-0.05402421616552289,4.1699193444441836,-0.002089000198998825,-0.03421641997832392,4.1699193444441836,-0.1867676589023599,-2.2141646056617192,4.1699193444441836,0.5563951543100374,-0.2531817406386141,4.1699193444441836
cremad,floor,42,2,8.0,33,73.8,0.5235234403839054,0.4912971519029556,0.5172881355932203,0.15838706793384372,-0.03774051316909688,4.1699193444441836,0.1160644526452792,-0.034252410140587664,4.1699193444441836,0.11507440257889279,-0.06923662343219839,4.1699193444441836,0.07031980898006296,-0.055126226105283394,4.1699193444441836,0.03014940501514829,-2.0739627520088995,4.1699193444441836,0.38083095497142816,-0.3025238275476152,4.1699193444441836
cremad,floor,42,2,16.0,30,72.5,0.41037590746893077,0.3354884293006905,0.4101694915254237,0.14261526128843904,-0.0317876203550016,4.1699193444441836,0.09723397046921978,-0.027110969183861577,4.1699193444441836,0.10701651735247975,-0.06488862516710725,4.1699193444441836,0.08230364617991892,-0.03926807291595846,4.1699193444441836,-0.2607227310315805,-1.865406921916267,4.1699193444441836,0.5042044939689911,-0.3145148165145022,4.1699193444441836
cremad,floor,42,3,0.0,33,51.3,0.5559154669619786,0.551068504340904,0.5545762711864407,0.23262148968123064,-0.03131060022703647,4.1699193444441836,0.21116991970166143,-0.03152445988745001,4.1699193444441836,1.7630762245925284,-0.05882617676460278,4.1699193444441836,1.675486060065022,-0.03551793844689932,4.1699193444441836,1.8218705680090976,-2.0043358595719143,4.1699193444441836,2.0386701159549436,-0.4856184323753032,4.1699193444441836
cremad,floor,42,3,0.5,36,74.4,0.5447643656945983,0.5413158169916212,0.543728813559322,0.24423410576988136,-0.030268212999986943,4.1699193444441836,0.22225879129667403,-0.040871181207045026,4.1699193444441836,1.676208960513557,-0.05355640676765905,4.1699193444441836,1.5735391868836084,-0.05222086354800304,4.1699193444441836,1.8241543321174558,-2.004936012694671,4.1699193444441836,1.9855487949764163,-0.3960746039964347,4.1699193444441836
cremad,floor,42,3,1.0,31,74.3,0.5533407161314138,0.551949366407779,0.5532203389830509,0.29945351467376113,-0.03750871607999873,4.1699193444441836,0.1656895394545339,-0.03002354687343356,4.1699193444441836,1.4974898234036704,-0.062274299640566966,4.1699193444441836,1.3968192204884189,-0.03930073597688821,4.1699193444441836,1.5290086792879172,-2.206790821897239,4.1699193444441836,1.7917215567137812,-0.3387274775270397,4.1699193444441836
cremad,floor,42,3,2.0,31,73.2,0.5317214224190968,0.5281011552164342,0.5315254237288135,0.17269876983658916,-0.03846463127714994,4.1699193444441836,0.16685797995741591,-0.029412676967928597,4.1699193444441836,1.438982711852964,-0.04228993053049912,4.1699193444441836,1.3958124123694855,-0.042875699268284606,4.1699193444441836,1.4099013225065877,-2.3268468282851638,4.1699193444441836,1.7436942162745348,-0.29684458257959445,4.1699193444441836
cremad,floor,42,3,4.0,28,70.9,0.5210471268610803,0.5117526229306399,0.52,0.17198359475414549,-0.03865038207788363,4.1699193444441836,0.16747159730945427,-0.028437824752015395,4.1699193444441836,0.19891390792559882,-0.0701179443527975,4.1699193444441836,0.17818185098984918,-0.05262186798393209,4.1699193444441836,0.13771721311416574,-2.24315904098703,4.1699193444441836,0.7084748917644585,-0.34202902115507516,4.1699193444441836
cremad,floor,42,3,8.0,33,75.3,0.4783991632828842,0.44636005033920517,0.4759322033898305,0.19247412402450204,-0.028479484426489066,4.1699193444441836,0.11458625310769222,-0.027941947543624224,4.1699193444441836,0.10915974577967447,-0.05475064967673582,4.1699193444441836,0.09971233425629755,-0.04314726001825253,4.1699193444441836,0.42896794735706045,-2.05019516166751,4.1699193444441836,0.9361197786531705,-0.3033998598645624,4.1699193444441836
